candidate_id,direction,setup_timestamp,setup_bar_index,setup_score,state_before_setup,state_after_setup,variant_c_qualified,htf_regime,session_bucket,candidate_accepted,bos_timestamp,bos_bar_index,bos_level_stored,bos_level_source,bos_condition_passed,state_after_bos,retest_level,retest_tolerance_at_accept,retest_band_lower_at_accept,retest_band_upper_at_accept,retest_touched,retest_accepted,accepted_retest_timestamp,accepted_retest_bar_index,state_after_retest,confirmation_candidate_seen,confirmation_accepted,confirm_timestamp,confirm_bar_index,entry_timestamp,entry_bar_index,entry_price,invalidation_reason,expiry_reason,opposite_bos_timestamp,first_failure_category,first_failure_detail,terminal_timestamp,terminal_bar_index,final_result,closest_retest_timestamp,closest_retest_bar_index,closest_retest_distance_points,closest_retest_distance_atr,retest_touch_bars_json,confirmation_candidates_json,event_trace_json
217,Short,2026-08-13 07:00:00-05:00,14676,90,IDLE,SHORT_WAIT_BOS,True,1,1,True,2026-08-13 07:00:00-05:00,14676,29537.75,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29522.75; level=29537.75,SHORT_WAIT_RETEST,29537.75,1.7460634733510052,29536.00393652665,29539.49606347335,True,True,2026-08-13 07:25:00-05:00,14681,SHORT_WAIT_CONFIRM,True,True,2026-08-13 07:30:00-05:00,14682,2026-08-13 07:30:00-05:00,14682,29529.25,,,,,,2026-08-13 07:30:00-05:00,14682,ENTRY,2026-08-13 07:05:00-05:00,14677,2.25,0.15504035634933125,"[{""timestamp"":""2026-08-13 07:25:00-05:00"",""bar_index"":14681,""open"":29507.25,""high"":29542.25,""low"":29501.5,""close"":29526.75,""atr"":17.46063473351005,""level"":29537.75,""tolerance"":1.7460634733510052,""band_lower"":29536.00393652665,""band_upper"":29539.49606347335,""accepted"":true,""rejection_reason"":""""}]","[{""timestamp"":""2026-08-13 07:30:00-05:00"",""bar_index"":14682,""open"":29532.0,""high"":29572.75,""low"":29502.25,""close"":29529.25,""atr"":21.249160823973618,""bos_level"":29537.75,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]}]","[{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:00:00-05:00"",""bar_index"":14676,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":29551.75,""high"":29554.25,""low"":29522.25,""close"":29522.75,""atr"":14.37868520256323,""setup_score"":90},{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:00:00-05:00"",""bar_index"":14676,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29551.75,""high"":29554.25,""low"":29522.25,""close"":29522.75,""atr"":14.37868520256323,""same_bar_setup_bos"":true,""bos_level"":29537.75,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29522.75; level=29537.75""},{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:05:00-05:00"",""bar_index"":14677,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29522.25,""high"":29535.5,""low"":29519.25,""close"":29531.0,""atr"":14.512350545237284,""retest_level"":29537.75,""tolerance"":1.4512350545237285,""band_lower"":29536.298764945477,""band_upper"":29539.201235054523,""touch_condition"":false,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:10:00-05:00"",""bar_index"":14678,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29529.25,""high"":29532.5,""low"":29515.0,""close"":29524.5,""atr"":14.725754077720335,""retest_level"":29537.75,""tolerance"":1.4725754077720337,""band_lower"":29536.277424592226,""band_upper"":29539.222575407774,""touch_condition"":false,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:15:00-05:00"",""bar_index"":14679,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29522.5,""high"":29522.5,""low"":29494.5,""close"":29499.0,""atr"":15.816771643597454,""retest_level"":29537.75,""tolerance"":1.5816771643597454,""band_lower"":29536.16832283564,""band_upper"":29539.33167716436,""touch_condition"":false,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:20:00-05:00"",""bar_index"":14680,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29501.0,""high"":29512.75,""low"":29500.25,""close"":29508.0,""atr"":15.669145097626208,""retest_level"":29537.75,""tolerance"":1.566914509762621,""band_lower"":29536.183085490236,""band_upper"":29539.316914509764,""touch_condition"":false,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:25:00-05:00"",""bar_index"":14681,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29507.25,""high"":29542.25,""low"":29501.5,""close"":29526.75,""atr"":17.46063473351005,""retest_level"":29537.75,""tolerance"":1.7460634733510052,""band_lower"":29536.00393652665,""band_upper"":29539.49606347335,""touch_condition"":true,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:25:00-05:00"",""bar_index"":14681,""event"":""RETEST_ACCEPTED"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":29507.25,""high"":29542.25,""low"":29501.5,""close"":29526.75,""atr"":17.46063473351005,""retest_level"":29537.75,""tolerance"":1.7460634733510052},{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:30:00-05:00"",""bar_index"":14682,""event"":""CONFIRM_EVALUATION"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":29532.0,""high"":29572.75,""low"":29502.25,""close"":29529.25,""atr"":21.249160823973618,""bos_level"":29537.75,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]},{""candidate_id"":217,""direction"":""Short"",""timestamp"":""2026-08-13 07:30:00-05:00"",""bar_index"":14682,""event"":""CONFIRM_ENTRY"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""IDLE"",""open"":29532.0,""high"":29572.75,""low"":29502.25,""close"":29529.25,""atr"":21.249160823973618,""risk_points"":31.873741235960427}]"
221,Short,2026-08-14 00:00:00-05:00,14868,90,IDLE,SHORT_WAIT_BOS,True,1,0,True,2026-08-14 00:00:00-05:00,14868,29827.0,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29818.75; level=29827.0,SHORT_WAIT_RETEST,29827.0,1.1196784339226824,29825.880321566077,29828.119678433923,True,True,2026-08-14 00:10:00-05:00,14870,SHORT_WAIT_CONFIRM,True,False,,,,,,CONFIRMATION_STRUCTURE_FAILED,,,confirmation condition rejected,Confirmation close invalidated beyond 29828.12309007823,2026-08-14 00:20:00-05:00,14872,NO_ENTRY,2026-08-14 00:10:00-05:00,14870,0.5,0.04465567834938997,"[{""timestamp"":""2026-08-14 00:10:00-05:00"",""bar_index"":14870,""open"":29815.75,""high"":29827.5,""low"":29810.0,""close"":29825.25,""atr"":11.196784339226824,""level"":29827.0,""tolerance"":1.1196784339226824,""band_lower"":29825.880321566077,""band_upper"":29828.119678433923,""accepted"":true,""rejection_reason"":""""}]","[{""timestamp"":""2026-08-14 00:15:00-05:00"",""bar_index"":14871,""open"":29826.25,""high"":29833.5,""low"":29820.5,""close"":29826.5,""atr"":11.32558545785348,""bos_level"":29827.0,""directional_candle"":false,""close_beyond_bos_level"":true,""confirmed"":false,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[""bearish_candle=false""]},{""timestamp"":""2026-08-14 00:20:00-05:00"",""bar_index"":14872,""open"":29824.75,""high"":29833.75,""low"":29823.75,""close"":29832.5,""atr"":11.230900782292517,""bos_level"":29827.0,""directional_candle"":false,""close_beyond_bos_level"":false,""confirmed"":false,""invalid_condition"":true,""opposite_bos"":false,""failed_conditions"":[""bearish_candle=false"",""close_below_bos_level=false""]}]","[{""candidate_id"":221,""direction"":""Short"",""timestamp"":""2026-08-14 00:00:00-05:00"",""bar_index"":14868,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":29830.5,""high"":29834.75,""low"":29818.5,""close"":29818.75,""atr"":10.708992488097381,""setup_score"":90},{""candidate_id"":221,""direction"":""Short"",""timestamp"":""2026-08-14 00:00:00-05:00"",""bar_index"":14868,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29830.5,""high"":29834.75,""low"":29818.5,""close"":29818.75,""atr"":10.708992488097381,""same_bar_setup_bos"":true,""bos_level"":29827.0,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29818.75; level=29827.0""},{""candidate_id"":221,""direction"":""Short"",""timestamp"":""2026-08-14 00:05:00-05:00"",""bar_index"":14869,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29818.25,""high"":29822.0,""low"":29811.25,""close"":29815.75,""atr"":10.711921596090425,""retest_level"":29827.0,""tolerance"":1.0711921596090426,""band_lower"":29825.92880784039,""band_upper"":29828.07119215961,""touch_condition"":false,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":221,""direction"":""Short"",""timestamp"":""2026-08-14 00:10:00-05:00"",""bar_index"":14870,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29815.75,""high"":29827.5,""low"":29810.0,""close"":29825.25,""atr"":11.196784339226824,""retest_level"":29827.0,""tolerance"":1.1196784339226824,""band_lower"":29825.880321566077,""band_upper"":29828.119678433923,""touch_condition"":true,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":221,""direction"":""Short"",""timestamp"":""2026-08-14 00:10:00-05:00"",""bar_index"":14870,""event"":""RETEST_ACCEPTED"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":29815.75,""high"":29827.5,""low"":29810.0,""close"":29825.25,""atr"":11.196784339226824,""retest_level"":29827.0,""tolerance"":1.1196784339226824},{""candidate_id"":221,""direction"":""Short"",""timestamp"":""2026-08-14 00:15:00-05:00"",""bar_index"":14871,""event"":""CONFIRM_EVALUATION"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":29826.25,""high"":29833.5,""low"":29820.5,""close"":29826.5,""atr"":11.32558545785348,""bos_level"":29827.0,""directional_candle"":false,""close_beyond_bos_level"":true,""confirmed"":false,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[""bearish_candle=false""]},{""candidate_id"":221,""direction"":""Short"",""timestamp"":""2026-08-14 00:20:00-05:00"",""bar_index"":14872,""event"":""CONFIRM_EVALUATION"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":29824.75,""high"":29833.75,""low"":29823.75,""close"":29832.5,""atr"":11.230900782292517,""bos_level"":29827.0,""directional_candle"":false,""close_beyond_bos_level"":false,""confirmed"":false,""invalid_condition"":true,""opposite_bos"":false,""failed_conditions"":[""bearish_candle=false"",""close_below_bos_level=false""]}]"
223,Short,2026-08-14 04:40:00-05:00,14924,75,IDLE,SHORT_WAIT_BOS,True,1,1,True,2026-08-14 04:40:00-05:00,14924,29892.5,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29892.0; level=29892.5,SHORT_WAIT_RETEST,29892.5,,,,True,False,,,,False,False,,,,,,RETEST_STRUCTURE_FAILED,,,retest touched but rejected,"Retest wick touched band, but close invalidated beyond 29893.7880657836",2026-08-14 04:45:00-05:00,14925,NO_ENTRY,2026-08-14 04:45:00-05:00,14925,15.5,1.2033546886640583,"[{""timestamp"":""2026-08-14 04:45:00-05:00"",""bar_index"":14925,""open"":29892.75,""high"":29908.0,""low"":29889.5,""close"":29904.75,""atr"":12.880657835976697,""level"":29892.5,""tolerance"":1.2880657835976699,""band_lower"":29891.2119342164,""band_upper"":29893.7880657836,""accepted"":false,""rejection_reason"":""CLOSE_ABOVE_BAND""}]",[],"[{""candidate_id"":223,""direction"":""Short"",""timestamp"":""2026-08-14 04:40:00-05:00"",""bar_index"":14924,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":29898.5,""high"":29898.5,""low"":29889.25,""close"":29892.0,""atr"":12.448400746436445,""setup_score"":75},{""candidate_id"":223,""direction"":""Short"",""timestamp"":""2026-08-14 04:40:00-05:00"",""bar_index"":14924,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29898.5,""high"":29898.5,""low"":29889.25,""close"":29892.0,""atr"":12.448400746436445,""same_bar_setup_bos"":true,""bos_level"":29892.5,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29892.0; level=29892.5""},{""candidate_id"":223,""direction"":""Short"",""timestamp"":""2026-08-14 04:45:00-05:00"",""bar_index"":14925,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29892.75,""high"":29908.0,""low"":29889.5,""close"":29904.75,""atr"":12.880657835976697,""retest_level"":29892.5,""tolerance"":1.2880657835976699,""band_lower"":29891.2119342164,""band_upper"":29893.7880657836,""touch_condition"":true,""invalid_condition"":true,""opposite_bos"":false}]"
227,Short,2026-08-14 07:15:00-05:00,14955,75,LONG_WAIT_BOS,LONG_WAIT_BOS,True,1,1,False,,,,,,,,,,,False,False,,,,False,False,,,,,,,,,setup rejected,One active candidate already in LONG_WAIT_BOS,2026-08-14 07:15:00-05:00,14955,NO_ENTRY,,,,,[],[],[]
228,Short,2026-08-14 08:05:00-05:00,14965,75,IDLE,SHORT_WAIT_BOS,True,1,1,True,2026-08-14 08:30:00-05:00,14970,29890.75,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29888.5; level=29890.75,SHORT_WAIT_RETEST,29890.75,,,,True,False,,,,False,False,,,,,,RETEST_STRUCTURE_FAILED,,,retest touched but rejected,"Retest wick touched band, but close invalidated beyond 29892.97771923796",2026-08-14 08:35:00-05:00,14971,NO_ENTRY,2026-08-14 08:35:00-05:00,14971,13.5,0.6060009614303953,"[{""timestamp"":""2026-08-14 08:35:00-05:00"",""bar_index"":14971,""open"":29888.25,""high"":29904.25,""low"":29852.0,""close"":29903.25,""atr"":22.277192379587664,""level"":29890.75,""tolerance"":2.2277192379587665,""band_lower"":29888.52228076204,""band_upper"":29892.97771923796,""accepted"":false,""rejection_reason"":""CLOSE_ABOVE_BAND""}]",[],"[{""candidate_id"":228,""direction"":""Short"",""timestamp"":""2026-08-14 08:05:00-05:00"",""bar_index"":14965,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":29953.25,""high"":29965.25,""low"":29947.0,""close"":29947.5,""atr"":16.51568945467513,""setup_score"":75},{""candidate_id"":228,""direction"":""Short"",""timestamp"":""2026-08-14 08:30:00-05:00"",""bar_index"":14970,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29924.0,""high"":29951.75,""low"":29888.0,""close"":29888.5,""atr"":19.9715917934021,""same_bar_setup_bos"":false,""bos_level"":29890.75,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29888.5; level=29890.75""},{""candidate_id"":228,""direction"":""Short"",""timestamp"":""2026-08-14 08:35:00-05:00"",""bar_index"":14971,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29888.25,""high"":29904.25,""low"":29852.0,""close"":29903.25,""atr"":22.277192379587664,""retest_level"":29890.75,""tolerance"":2.2277192379587665,""band_lower"":29888.52228076204,""band_upper"":29892.97771923796,""touch_condition"":true,""invalid_condition"":true,""opposite_bos"":false}]"
229,Short,2026-08-14 08:30:00-05:00,14970,90,SHORT_WAIT_BOS,SHORT_WAIT_BOS,True,1,1,False,,,,,,,,,,,False,False,,,,False,False,,,,,,,,,setup rejected,One active candidate already in SHORT_WAIT_BOS,2026-08-14 08:30:00-05:00,14970,NO_ENTRY,,,,,[],[],[]
230,Short,2026-08-14 09:20:00-05:00,14980,75,IDLE,SHORT_WAIT_BOS,True,1,1,True,2026-08-14 09:20:00-05:00,14980,29852.0,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29842.25; level=29852.0,SHORT_WAIT_RETEST,29852.0,3.5127913690060772,29848.487208630995,29855.512791369005,True,True,2026-08-14 09:25:00-05:00,14981,SHORT_WAIT_CONFIRM,True,True,2026-08-14 09:30:00-05:00,14982,2026-08-14 09:30:00-05:00,14982,29821.0,,,,,,2026-08-14 09:30:00-05:00,14982,ENTRY,2026-08-14 09:25:00-05:00,14981,0.25,0.007116847365482339,"[{""timestamp"":""2026-08-14 09:25:00-05:00"",""bar_index"":14981,""open"":29842.5,""high"":29851.75,""low"":29816.5,""close"":29842.5,""atr"":35.12791369006077,""level"":29852.0,""tolerance"":3.5127913690060772,""band_lower"":29848.487208630995,""band_upper"":29855.512791369005,""accepted"":true,""rejection_reason"":""""}]","[{""timestamp"":""2026-08-14 09:30:00-05:00"",""bar_index"":14982,""open"":29842.0,""high"":29845.5,""low"":29811.25,""close"":29821.0,""atr"":35.06520556934215,""bos_level"":29852.0,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]}]","[{""candidate_id"":230,""direction"":""Short"",""timestamp"":""2026-08-14 09:20:00-05:00"",""bar_index"":14980,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":29855.25,""high"":29875.75,""low"":29831.0,""close"":29842.25,""atr"":35.11852243545007,""setup_score"":75},{""candidate_id"":230,""direction"":""Short"",""timestamp"":""2026-08-14 09:20:00-05:00"",""bar_index"":14980,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29855.25,""high"":29875.75,""low"":29831.0,""close"":29842.25,""atr"":35.11852243545007,""same_bar_setup_bos"":true,""bos_level"":29852.0,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29842.25; level=29852.0""},{""candidate_id"":230,""direction"":""Short"",""timestamp"":""2026-08-14 09:25:00-05:00"",""bar_index"":14981,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29842.5,""high"":29851.75,""low"":29816.5,""close"":29842.5,""atr"":35.12791369006077,""retest_level"":29852.0,""tolerance"":3.5127913690060772,""band_lower"":29848.487208630995,""band_upper"":29855.512791369005,""touch_condition"":true,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":230,""direction"":""Short"",""timestamp"":""2026-08-14 09:25:00-05:00"",""bar_index"":14981,""event"":""RETEST_ACCEPTED"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":29842.5,""high"":29851.75,""low"":29816.5,""close"":29842.5,""atr"":35.12791369006077,""retest_level"":29852.0,""tolerance"":3.5127913690060772},{""candidate_id"":230,""direction"":""Short"",""timestamp"":""2026-08-14 09:30:00-05:00"",""bar_index"":14982,""event"":""CONFIRM_EVALUATION"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":29842.0,""high"":29845.5,""low"":29811.25,""close"":29821.0,""atr"":35.06520556934215,""bos_level"":29852.0,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]},{""candidate_id"":230,""direction"":""Short"",""timestamp"":""2026-08-14 09:30:00-05:00"",""bar_index"":14982,""event"":""CONFIRM_ENTRY"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""IDLE"",""open"":29842.0,""high"":29845.5,""low"":29811.25,""close"":29821.0,""atr"":35.06520556934215,""risk_points"":52.597808354013225}]"
233,Short,2026-08-16 20:05:00-05:00,15097,75,IDLE,SHORT_WAIT_BOS,True,1,0,True,,,,,,,,,,,False,False,,,,False,False,,,,,,OPPOSITE_BOS_WAIT_BOS,,2026-08-16 20:20:00-05:00,opposite BOS invalidation,Opposite Phase 3 BOS while waiting for matching BOS,2026-08-16 20:20:00-05:00,15100,NO_ENTRY,,,,,[],[],"[{""candidate_id"":233,""direction"":""Short"",""timestamp"":""2026-08-16 20:05:00-05:00"",""bar_index"":15097,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":29909.5,""high"":29915.5,""low"":29905.75,""close"":29908.75,""atr"":12.165344629351653,""setup_score"":75},{""candidate_id"":233,""direction"":""Short"",""timestamp"":""2026-08-16 20:20:00-05:00"",""bar_index"":15100,""event"":""OPPOSITE_BOS_INVALIDATION"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""IDLE"",""open"":29902.75,""high"":29921.25,""low"":29901.5,""close"":29912.25,""atr"":13.145503699229439}]"
239,Short,2026-08-17 12:10:00-05:00,15290,75,IDLE,IDLE,False,0,4,False,,,,,,,,,,,False,False,,,,False,False,,,,,,,,,regime restriction,Variant C rejected neutral HTF regime,2026-08-17 12:10:00-05:00,15290,NO_ENTRY,,,,,[],[],[]
240,Short,2026-08-17 20:40:00-05:00,15380,90,IDLE,IDLE,False,0,0,False,,,,,,,,,,,False,False,,,,False,False,,,,,,,,,regime restriction,Variant C rejected neutral HTF regime,2026-08-17 20:40:00-05:00,15380,NO_ENTRY,,,,,[],[],[]
242,Short,2026-08-18 05:30:00-05:00,15486,75,IDLE,SHORT_WAIT_BOS,True,-1,1,True,,,,,,,,,,,False,False,,,,False,False,,,,,,OPPOSITE_BOS_WAIT_BOS,,2026-08-18 05:45:00-05:00,opposite BOS invalidation,Opposite Phase 3 BOS while waiting for matching BOS,2026-08-18 05:45:00-05:00,15489,NO_ENTRY,,,,,[],[],"[{""candidate_id"":242,""direction"":""Short"",""timestamp"":""2026-08-18 05:30:00-05:00"",""bar_index"":15486,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":29409.0,""high"":29427.0,""low"":29404.75,""close"":29419.75,""atr"":24.051667499706785,""setup_score"":75},{""candidate_id"":242,""direction"":""Short"",""timestamp"":""2026-08-18 05:45:00-05:00"",""bar_index"":15489,""event"":""OPPOSITE_BOS_INVALIDATION"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""IDLE"",""open"":29410.0,""high"":29434.0,""low"":29403.25,""close"":29432.25,""atr"":23.296469933256486}]"
245,Short,2026-08-18 08:30:00-05:00,15522,75,IDLE,SHORT_WAIT_BOS,True,-1,1,True,,,,,,,,,,,False,False,,,,False,False,,,,,,OPPOSITE_BOS_WAIT_BOS,,2026-08-18 08:35:00-05:00,opposite BOS invalidation,Opposite Phase 3 BOS while waiting for matching BOS,2026-08-18 08:35:00-05:00,15523,NO_ENTRY,,,,,[],[],"[{""candidate_id"":245,""direction"":""Short"",""timestamp"":""2026-08-18 08:30:00-05:00"",""bar_index"":15522,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":29372.5,""high"":29437.5,""low"":29313.5,""close"":29367.5,""atr"":28.319085234837562,""setup_score"":75},{""candidate_id"":245,""direction"":""Short"",""timestamp"":""2026-08-18 08:35:00-05:00"",""bar_index"":15523,""event"":""OPPOSITE_BOS_INVALIDATION"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""IDLE"",""open"":29367.25,""high"":29424.0,""low"":29355.5,""close"":29416.5,""atr"":31.189150575206305}]"
