signal_id,marker_bar_timestamp,timestamp_ct,signal_type,direction,entry_price,stop,target,atr,architecture,candidate_id,event_id,entry_bar_index,impulse_3bar,realized_R,net_R,gross_R,MFE_R,MAE_R,MFE_minus_MAE,exit_type,target_hit,stop_hit,positive_R,R_ge_1,R_ge_2,clean_winner,immediate_expansion,wrong_direction,behavior_class,directional_efficiency,movement_efficiency,bars_to_plus_0.50r,bars_to_minus_0.50r,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r,close,close_3,filter_threshold,accepted,reject_reason,timestamp_ct_feat,signal_atr,close_feat,close_3_feat,impulse_3bar_x,filter_threshold_feat,accepted_feat,reject_reason_feat,candidate_id_feat,event_id_feat,body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar_y,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,timestamp,bar_index,in_rth,avg_range_3_atr,avg_range_5_atr,avg_range_8_atr,atr_short_long_ratio,realized_vol_8,inside_bar_density_8,alternating_bars_8,overlap_density_5,dist_session_high_atr,dist_session_low_atr,session_travel_atr,pre_entry_efficiency_5,atr_feat,pre_entry_move_3_atr,pre_entry_move_5_atr,day_of_week,dist_from_disp_mid_atr,dist_from_bos_atr,impulse_margin,ret_1_atr,ret_2_atr,ret_3_atr,ret_4_atr,mom_accel_atr,trend_aligned,countertrend,rejection_wick,candidate_age_bars
2043,2020-10-01 15:30:00+00:00,2020-10-01 15:30:00+00:00,L,Long,11358.826389800572,11334.38813940374,11432.141140991069,32.58433386244358,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-01 10:15:00-05:00_Long,69982,1.0050842266180977,-1.0,-1.0296666082157007,-1.0,0.39583890181772047,1.5682951593597028,-1.1724562575419823,STOP,0,1,0,0,0,0,0,1,WRONG_DIRECTION,0.0,0.20153354582142433,,1.0,1.0,,,,,,1.0,1.0,2.0,11366.5,11333.75,0.65,True,,2020-10-01 15:30:00+00:00,32.58433386244358,11366.5,11333.75,1.0050842266180977,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-01 10:15:00-05:00_Long,0.38361993382370146,0.5263157894736842,0.3684210526315789,0.10526315789473684,0.631578947368421,0.7288778742650328,1.2392013463256528,0.0011229769899812059,0.004551480335837299,0.0028895996470716945,0.001961346056372104,0.00041806939952038213,-0.002301680544265272,2,0,-0.5984470967649743,-2.301719602942209,0.0,0.0,-1.4424109511771175,-2.301719602942209,0.0,0.0,-1.4424109511771175,-2.662322340736488,0.0,0.0,1.0050842266180977,0.5984470967649743,2.301719602942209,0.0,0.0,0.0,0.0,0.16855992735957487,0.5899597457584841,0.5259224804399213,True,0.68,1.1331416025725105,3.0,360,2020-10-01 10:30:00-05:00,69982,True,1.4066064240202387,1.3917731199123888,1.36185076507414,1.4838290801564042,0.0018956048910056375,0.0,3.0,1.0,1.4424109511771175,3.2607694375014624,4.70318038867858,0.4375,32.58433386244358,1.0050842266180977,1.3963765591182733,3,,,0.3550842266180977,0.0011229769899812059,0.004551480335837299,0.0028895996470716945,0.001961346056372104,-0.002301680544265272,1.0,0.0,0.10526315789473684,
2044,2020-10-01 18:45:00+00:00,2020-10-01 18:45:00+00:00,L,Long,11397.571365163269,11371.252929204788,11476.52667303871,35.091247944641005,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-01 13:30:00-05:00_Long,69995,1.510348109694228,-1.0,-1.0275472296736679,-1.0,0.7287148395515135,1.408570221336514,-0.6798553817850006,STOP,0,1,0,0,0,0,1,0,IMMEDIATE_EXPANSION,0.0,0.3409535082085576,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,11398.75,11345.75,0.65,True,,2020-10-01 18:45:00+00:00,35.091247944641005,11398.75,11345.75,1.510348109694228,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-01 13:30:00-05:00_Long,0.24222564023397994,0.3148148148148148,0.3425925925925926,0.3425925925925926,0.6574074074074074,0.769422621919701,0.76563856108398,0.0007462522771668478,0.0030358360648525817,0.004671352709164189,0.0032344657630698492,0.0033227708828447167,-0.0015416241775045858,3,0,0.07124283536293528,-2.4080078352672123,1.0,0.0,0.07124283536293528,-3.0563176370699234,1.0,0.0,-0.42033272864131815,-3.0563176370699234,0.0,0.0,1.510348109694228,-0.07124283536293528,2.4080078352672123,0.0,0.0,0.0,0.0,0.20975717742782035,0.7341501209972935,1.0582395650507643,True,0.82,1.1575724302842774,4.0,555,2020-10-01 13:45:00-05:00,69995,True,1.5127228708729925,1.3464895883594767,1.10070180635735,1.3680301781934308,0.001426289745862772,0.0,4.0,1.0,0.42033272864131815,3.9468530791066145,4.367185807747933,0.23976608187134502,35.091247944641005,1.510348109694228,0.5841912499760693,3,,,0.8603481096942279,0.0007462522771668478,0.0030358360648525817,0.004671352709164189,0.0032344657630698492,-0.0015416241775045858,1.0,0.0,0.3425925925925926,
2045,2020-10-01 19:30:00+00:00,2020-10-01 19:30:00+00:00,RS,Short,11375.28282096804,11401.103353512057,11310.731489607995,34.42737672535579,DISPLACEMENT_FAILURE_REVERSAL,2881.0,A_MID_4_2020-10-01 13:30:00-05:00_Short,69998,0.9512778234967754,-1.0,-1.0280784293958327,-1.0,0.708072962355503,1.5091547382119777,-0.8010817758564747,STOP,0,1,0,0,0,0,1,0,IMMEDIATE_EXPANSION,1.0,0.3193505845945717,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,11366.0,11398.75,0.65,True,,2020-10-01 19:30:00+00:00,34.42737672535579,11366.0,11398.75,0.9512778234967754,0.65,True,,2881.0,A_MID_4_2020-10-01 13:30:00-05:00_Short,0.021784988324353636,0.024,0.448,0.528,0.528,0.9077078468480682,0.846513356496983,-4.398891479351352e-05,-0.0015811665495432115,-0.0028731220528567247,-0.0021290138495643207,-0.0010766154725023735,0.0014932563417068279,0,3,-1.4741175432812625,-1.5031641943804008,0.0,0.0,-1.4741175432812625,-1.5031641943804008,0.0,0.0,-1.4741175432812625,-2.1639755068857944,0.0,0.0,0.9512778234967754,1.4741175432812625,1.5031641943804008,0.0,0.0,1.0,0.0,-0.048084363947098314,-0.16829527381492337,0.05521148512793157,False,0.78,0.9532787216624556,5.0,600,2020-10-01 14:30:00-05:00,69998,True,0.8859228585237144,1.0166327884698363,1.1900049872178173,1.2882957045914545,0.0016247105857948565,0.0,4.0,1.0,1.4741175432812625,3.0716833537338624,4.545800897015125,0.026022304832713755,34.42737672535579,0.9512778234967754,-0.050831639423491816,3,,,0.30127782349677534,4.398891479351352e-05,0.0015811665495432115,0.0028731220528567247,0.0021290138495643207,-0.0014932563417068279,1.0,0.0,0.448,0.0
2046,2020-10-02 14:45:00+00:00,2020-10-02 14:45:00+00:00,S,Short,11238.0,11273.06272493625,11132.811825191253,46.75029991499973,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-02 09:30:00-05:00_Short,70070,0.8556094842755456,3.0,2.9793227707966743,3.0,3.1728851708551615,0.11408126457007321,3.0588039062850885,TARGET,1,0,1,1,1,1,1,0,CLEAN_WINNER,0.0,0.9652928416485901,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,,,,11238.0,11278.0,0.65,True,,2020-10-02 14:45:00+00:00,46.75029991499973,11238.0,11278.0,0.8556094842755456,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-02 09:30:00-05:00_Short,0.5668412833325489,0.6022727272727273,0.17045454545454544,0.22727272727272727,0.8295454545454546,0.9411704327031001,1.3830841271342178,0.002341293732022187,-0.0039662316367906625,-0.003546728143287825,0.001202726179339919,0.009250112258643917,0.008634085826148219,1,0,-1.032078940407377,-3.005328313517854,0.0,0.0,-1.032078940407377,-3.005328313517854,0.0,0.0,-1.032078940407377,-3.005328313517854,0.0,0.0,0.8556094842755456,1.032078940407377,3.005328313517854,0.0,0.0,1.0,0.0,0.11729754234936367,0.4105413982227339,0.9096684738841972,True,0.99,1.0939161817161354,2.0,315,2020-10-02 09:45:00-05:00,70070,True,1.240633752199541,1.5208458582997821,1.2065430618104374,1.3409314674316888,0.004260171010872418,0.0,2.0,1.0,1.032078940407377,3.005328313517854,4.037407253925231,0.11937984496124031,46.75029991499973,0.8556094842755456,-0.4117620643076063,4,,,0.2056094842755456,-0.002341293732022187,0.0039662316367906625,0.0035467281432878255,-0.001202726179339919,-0.008634085826148219,0.0,1.0,0.17045454545454544,
2048,2020-10-02 20:00:00+00:00,2020-10-02 20:00:00+00:00,S,Short,11050.5,11089.749213358948,10932.752359923155,52.33228447859656,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-02 14:45:00-05:00_Short,70091,0.9745418245759662,-1.0,-1.0184717077860803,-1.0,0.0,2.3439960225095025,-2.3439960225095025,STOP,0,1,0,0,0,0,0,1,WRONG_DIRECTION,0.873972602739726,0.0,,1.0,,,,,,,1.0,1.0,3.0,11050.5,11101.5,0.65,True,,2020-10-02 20:00:00+00:00,52.33228447859656,11050.5,11101.5,0.9745418245759662,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-02 14:45:00-05:00_Short,0.210195295496777,0.2682926829268293,0.4634146341463415,0.2682926829268293,0.2682926829268293,0.7834551923061689,0.6030237908765959,-0.001017018102922207,-0.005802968960863741,-0.004593973787326067,-0.00326966874873158,-0.007432690364448824,0.003773805108953643,0,2,-1.9729694781856568,0.05254882387419425,0.0,1.0,-2.2739309240105876,-0.5445969019689223,0.0,0.0,-4.504867355760471,-0.5445969019689223,0.0,0.0,0.9745418245759662,1.9729694781856568,-0.05254882387419425,0.0,0.0,0.0,0.0,-0.2057062462970712,-0.7199718620396797,-1.2567170616207053,True,0.86,0.982740341416852,5.0,630,2020-10-02 15:00:00-05:00,70091,True,0.9809113789849594,1.0901492370991934,1.0151477339332982,1.1694329643079333,0.002758833246042442,0.125,5.0,1.0,4.504867355760471,0.5445969019689223,5.049464257729393,-0.5470941883767535,52.332284478596556,0.9745418245759662,1.3041662652413664,4,,,0.32454182457596614,0.001017018102922207,0.005802968960863741,0.004593973787326067,0.00326966874873158,-0.003773805108953643,1.0,0.0,0.4634146341463415,
2049,2020-10-05 18:45:00+00:00,2020-10-05 18:45:00+00:00,L,Long,11249.333808864832,11230.790318556185,11304.96427979078,24.72465374486574,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-05 13:30:00-05:00_Long,70177,2.3458366939534647,3.0,2.9609027217674395,3.0,3.150226314618047,0.0,3.150226314618047,TARGET,1,0,1,1,1,1,1,0,CLEAN_WINNER,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,11280.5,11222.5,0.65,True,,2020-10-05 18:45:00+00:00,24.72465374486574,11280.5,11222.5,2.3458366939534647,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-05 13:30:00-05:00_Long,1.5167047590216367,0.8771929824561403,0.03508771929824561,0.08771929824561403,0.9649122807017544,1.7290434252846658,1.2693870418104767,0.003357719419181171,0.0058403923316985296,0.0051681889062151765,0.004810047655101846,0.0016204577238119189,0.0008833547290341137,2,0,0.42467733252605827,-3.063743613223706,1.0,0.0,0.42467733252605827,-3.063743613223706,1.0,0.0,0.42467733252605827,-6.562275924033615,1.0,0.0,2.3458366939534647,-0.42467733252605827,3.063743613223706,1.0,0.0,0.0,0.0,0.3978763024537164,1.3925670585878236,2.007720213101052,True,0.66,1.125923785290373,4.0,555,2020-10-05 13:45:00-05:00,70177,True,1.068434241355242,1.0394483281828284,0.9441487124909689,1.1240059440860821,0.0012623576816875775,0.0,3.0,1.0,0.060668190360865466,7.907087477032799,7.967755667393664,0.3973333333333333,24.72465374486574,2.3458366939534647,1.5065933939614924,0,,,1.6958366939534648,0.003357719419181171,0.0058403923316985296,0.0051681889062151765,0.004810047655101846,0.0008833547290341137,1.0,0.0,0.08771929824561403,
2050,2020-10-06 14:45:00+00:00,2020-10-06 14:45:00+00:00,S,Short,11265.5,11284.547200999554,11208.358397001335,25.39626799940592,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-06 09:30:00-05:00_Short,70252,1.6833181946654536,3.0,2.9619366646040546,3.0,3.8063335395945352,0.8268931482567439,2.9794403913377914,TARGET,1,0,1,1,1,0,1,0,IMMEDIATE_EXPANSION,0.0,0.821529745042493,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,11265.5,11308.25,0.65,True,,2020-10-06 14:45:00+00:00,25.39626799940592,11265.5,11308.25,1.6833181946654536,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-06 09:30:00-05:00_Short,0.0295318981520255,0.02127659574468085,0.8226950354609929,0.15602836879432624,0.1773049645390071,1.3879992131451986,2.4271666688489386,0.00013316761363646457,-0.002964864147269708,-0.0037804257953264475,8.877446846278225e-05,0.0001109705484163559,0.0032307868719778643,1,0,-1.998325108287059,-1.18127592608102,0.0,0.0,-1.998325108287059,-1.417531111297224,0.0,0.0,-1.998325108287059,-1.7325380249188294,0.0,0.0,1.6833181946654536,1.998325108287059,1.18127592608102,0.0,0.0,0.0,0.0,-0.08857465535556985,-0.31001129374460196,-0.027391123264212194,True,1.0,1.4444017640068099,2.0,315,2020-10-06 09:45:00-05:00,70252,True,1.844102973493148,1.7423819909695046,1.268641124780762,1.5574321911717637,0.0019237940260808416,0.0,6.0,1.0,1.998325108287059,1.7325380249188294,3.7308631332058884,-0.03978779840848806,25.396267999405918,1.6833181946654536,0.1476594907601275,1,,,1.0333181946654535,-0.00013316761363646457,0.002964864147269708,0.0037804257953264475,-8.877446846278224e-05,-0.0032307868719778643,1.0,0.0,0.8226950354609929,
2051,2020-10-06 18:45:00+00:00,2020-10-06 18:45:00+00:00,L,Long,11161.0,11128.67588726699,11257.972338199028,43.098816977345926,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-06 13:30:00-05:00_Long,70268,3.0337259621006827,-1.0,-1.022429076584046,-1.0,0.015468328678652363,3.2483490225169964,-3.232880693838344,STOP,0,1,0,0,0,0,0,1,WRONG_DIRECTION,0.0,0.004739336492890995,,1.0,,,,,,,1.0,1.0,1.0,11161.0,11291.75,0.65,True,,2020-10-06 18:45:00+00:00,43.098816977345926,11161.0,11291.75,3.0337259621006827,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-06 13:30:00-05:00_Long,3.944423813056337,0.7135362014690452,0.046169989506820566,0.2402938090241343,0.2402938090241343,5.527993961533366,3.8589005523572686,-0.015024820739106493,-0.011710535054125226,-0.011579250337635849,-0.009891328454202708,-0.008880206020779657,-0.018389662569403442,0,1,-3.9908287990922937,2.041819385582104,0.0,1.0,-3.9908287990922937,0.3190342789972037,0.0,1.0,-3.9908287990922937,0.3190342789972037,0.0,1.0,3.0337259621006827,3.9908287990922937,-2.041819385582104,0.0,0.0,0.0,1.0,-0.6453203239322184,-2.2586211337626803,-2.278468474922559,True,1.0,1.4906994789380625,4.0,555,2020-10-06 13:45:00-05:00,70268,True,0.6477362634185652,0.6032648184674397,0.5525093649906119,2.062239608226849,0.0011798727097055979,0.25,4.0,1.0,4.1996512362541,1.3283427252792663,5.527993961533366,-0.4868995633187773,43.098816977345926,-3.0337259621006827,-2.5870779715045975,1,,,2.3837259621006828,-0.015024820739106493,-0.011710535054125228,-0.011579250337635849,-0.009891328454202708,-0.018389662569403442,0.0,1.0,0.2402938090241343,
2052,2020-10-07 15:00:00+00:00,2020-10-07 15:00:00+00:00,L,Long,11239.75,11220.2228420747,11298.331473775896,26.0362105670653,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-07 09:45:00-05:00_Long,70344,1.7763721752390604,1.3186762814386335,1.2815485026408466,1.3186762814386335,1.4723084695674065,0.47369924673038294,0.9986092228370236,TIME,0,0,1,1,0,0,1,0,IMMEDIATE_EXPANSION,0.8110236220472441,0.7565789473684211,1.0,,1.0,1.0,2.0,,,,1.0,,,11239.75,11193.5,0.65,True,,2020-10-07 15:00:00+00:00,26.0362105670653,11239.75,11193.5,1.7763721752390604,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-07 09:45:00-05:00_Long,0.2976623644995183,0.31313131313131315,0.5050505050505051,0.18181818181818182,0.494949494949495,0.9505991640468486,1.2954677844570288,0.0006677201807296917,0.002765696442511345,0.004131862241479434,0.0039524809075075495,0.0036163135924280887,-0.0014288561547224354,3,0,-0.5953247289990365,-2.2756767866576073,0.0,0.0,-0.5953247289990365,-3.610356421026415,0.0,0.0,-0.5953247289990365,-4.455333455734725,0.0,0.0,1.7763721752390604,0.5953247289990365,2.2756767866576073,0.0,0.0,0.0,1.0,0.25934844727890954,0.9077195654762533,1.7814737845090562,True,0.56,1.238242452497796,2.0,330,2020-10-07 10:00:00-05:00,70344,True,1.5203185283577545,1.4902322248492008,1.3370801373083199,1.3110628193077645,0.0020101889807424586,0.0,3.0,1.0,0.5953247289990365,5.453942678571818,6.049267407570855,0.14551083591331268,26.0362105670653,1.7763721752390604,0.45129455262830187,2,,,1.1263721752390605,0.0006677201807296917,0.002765696442511345,0.004131862241479434,0.0039524809075075495,-0.0014288561547224354,1.0,0.0,0.18181818181818182,
2057,2020-10-08 15:30:00+00:00,2020-10-08 15:30:00+00:00,RS,Short,11350.25,11370.582647414303,11299.418381464242,27.110196552404016,DISPLACEMENT_FAILURE_REVERSAL,2896.0,A_MID_4_2020-10-08 10:00:00-05:00_Short,70437,0.7008433141852364,-1.0,-1.0356569405462661,-1.0,0.9590487457271563,1.2418451707492664,-0.2827964250221101,STOP,0,1,0,0,0,0,1,0,IMMEDIATE_EXPANSION,0.5466666666666666,0.4357541899441341,1.0,2.0,1.0,1.0,,,,,2.0,2.0,2.0,11350.25,11331.25,0.65,True,,2020-10-08 15:30:00+00:00,27.110196552404016,11350.25,11331.25,0.7008433141852364,0.65,True,,2896.0,A_MID_4_2020-10-08 10:00:00-05:00_Short,0.2397621864317914,0.15204678362573099,0.14035087719298245,0.7076023391812866,0.8596491228070176,1.576897456916782,1.663831321507828,0.0005289023073362653,-0.0014955244232334186,0.0016767788196359046,0.0007053274262160958,-2.2025461433372584e-05,0.0025522588799461454,1,0,-1.6230055696921264,-1.6598920599124019,0.0,0.0,-1.6967785501326775,-1.6598920599124019,0.0,0.0,-1.6967785501326775,-1.6598920599124019,0.0,0.0,0.7008433141852364,1.6230055696921264,1.6598920599124019,0.0,0.0,1.0,0.0,0.0010260555933238416,0.0035911945764657053,-0.1884888417789653,False,0.99,1.1843016363894479,3.0,360,2020-10-08 10:30:00-05:00,70437,True,1.3186920253748526,1.3666444626612109,1.4258933875775286,1.6589160360399617,0.002243225069515115,0.125,7.0,1.0,1.6967785501326775,1.6598920599124019,3.3566706100450796,0.29896907216494845,27.110196552404016,-0.7008433141852364,-1.0697082163879923,3,,,0.050843314185236355,-0.0005289023073362653,0.0014955244232334188,-0.0016767788196359046,-0.0007053274262160958,-0.0025522588799461454,0.0,1.0,0.14035087719298245,0.0
2058,2020-10-08 20:45:00+00:00,2020-10-08 20:45:00+00:00,L,Long,11377.25,11361.641282059269,11424.076153822192,20.811623920974164,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-08 15:30:00-05:00_Long,70457,1.117164142898451,0.8969346523628713,0.8504862507226512,0.8969346523628713,1.6016690220765557,0.12813352176612447,1.4735355003104313,TIME,0,0,1,0,0,1,1,0,CLEAN_WINNER,0.4307692307692308,0.9259259259259259,1.0,,1.0,1.0,1.0,1.0,,,,,,11377.25,11354.0,0.65,True,,2020-10-08 20:45:00+00:00,20.811623920974164,11377.25,11354.0,1.117164142898451,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-08 15:30:00-05:00_Long,0.27628790630821903,0.35384615384615387,0.5846153846153846,0.06153846153846154,0.4153846153846154,0.7808136482623582,0.2352093065990063,0.00043966673261675027,0.0016727929038364842,0.002047736480535578,0.0027321802357607172,0.0017389390270745597,-0.0007929175123153609,4,0,0.07207510599344845,-2.270365838793626,1.0,0.0,-0.16817524731804637,-2.8109291337444895,0.0,0.0,-0.8168512012590824,-3.4596050876855253,0.0,0.0,1.117164142898451,-0.07207510599344845,2.270365838793626,0.0,0.0,0.0,1.0,0.22933603649141215,0.8026761277198988,1.050901069301062,True,0.62,0.9269215878237741,5.0,675,2020-10-08 15:45:00-05:00,70457,True,0.9169555151388719,0.8624987683882663,0.8814184837115466,1.0359488446373109,0.0006645567984311056,0.25,4.0,1.0,0.9129513425836803,3.4596050876855253,4.3725564302692055,0.8787878787878788,20.811623920974164,1.117164142898451,1.39345204920667,3,,,0.4671641428984509,0.0004396667326167503,0.001672792903836484,0.002047736480535578,0.0027321802357607172,-0.0007929175123153608,1.0,0.0,0.06153846153846154,
2063,2020-10-12 14:45:00+00:00,2020-10-12 14:45:00+00:00,L,Long,11756.947676642976,11735.843321450828,11820.260742219423,28.139140256198857,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-12 09:30:00-05:00_Long,70616,2.27441206153771,3.0,2.9656469011538564,3.0,3.722090660521488,0.0,3.722090660521488,TARGET,1,0,1,1,1,1,1,0,CLEAN_WINNER,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,11784.25,11720.25,0.65,True,,2020-10-12 14:45:00+00:00,28.139140256198857,11784.25,11720.25,2.27441206153771,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-12 09:30:00-05:00_Long,1.1194371865380914,0.7283236994219653,0.10982658959537572,0.16184971098265896,0.8901734104046243,1.5370050259610304,2.0633624840518356,0.00265889560112309,0.004218240695370579,0.0054606343721337325,0.006749108306101981,0.003042941652125819,0.0011036856477792956,4,0,0.5774874374998091,-3.536000001921908,1.0,0.0,0.3553768846152671,-3.980221107690992,1.0,0.0,0.3553768846152671,-6.876542717305419,1.0,0.0,2.27441206153771,-0.5774874374998091,3.536000001921908,1.0,0.0,0.0,0.0,0.4146623262452926,1.4513181418584271,2.3424280895614222,True,1.0,1.1636759521872477,2.0,315,2020-10-12 09:45:00-05:00,70616,True,1.2201273038457505,1.5067979907687326,1.2327135685092079,1.7453286971297486,0.0013604789605389809,0.0,2.0,1.0,0.16880402019225188,6.974271360574618,7.143075380766869,0.9688473520249221,28.139140256198857,2.27441206153771,2.763055277883702,0,,,1.62441206153771,0.00265889560112309,0.004218240695370579,0.0054606343721337325,0.006749108306101981,0.0011036856477792956,1.0,0.0,0.16184971098265896,
2064,2020-10-12 16:00:00+00:00,2020-10-12 16:00:00+00:00,RS,Short,11868.0,11890.381977612302,11812.045055969244,29.842636816402464,DISPLACEMENT_FAILURE_REVERSAL,2907.0,A_MID_4_2020-10-12 10:30:00-05:00_Short,70621,1.4827778212841698,-1.0,-1.0323921331956618,-1.0,0.13403641322342774,1.6642854641908946,-1.5302490509674669,STOP,0,1,0,0,0,0,0,1,WRONG_DIRECTION,1.0,0.07453416149068322,,1.0,,,,,,,1.0,1.0,1.0,11868.0,11823.75,0.65,True,,2020-10-12 16:00:00+00:00,29.842636816402464,11868.0,11823.75,1.4827778212841698,0.65,True,,2907.0,A_MID_4_2020-10-12 10:30:00-05:00_Short,1.1560640640520645,0.8070175438596491,0.13450292397660818,0.05847953216374269,0.8654970760233918,1.4325141663253844,1.2761936945479875,0.002936640398875978,0.0014767309396228612,0.0037424674912780453,0.004443315983242435,0.012606386382542967,0.004392275182218408,1,0,0.3937319638438191,-6.1237886291453565,1.0,0.0,0.3937319638438191,-6.140543180798285,1.0,0.0,0.3937319638438191,-8.662103204564021,1.0,0.0,1.4827778212841698,-0.3937319638438191,6.1237886291453565,1.0,0.0,1.0,0.0,0.5047070741189351,1.7664747594162118,3.4647872587916875,True,1.0,1.060538330051798,3.0,390,2020-10-12 11:00:00-05:00,70621,True,0.9717639958698514,1.117528595250329,1.1298850770943638,1.699376221839219,0.0013413952848693638,0.0,2.0,1.0,0.19267734400867742,9.382548925639945,9.575226269648622,0.7082452431289641,29.842636816402464,-1.4827778212841698,-2.806387401865519,0,,,0.8327778212841698,-0.002936640398875978,-0.0014767309396228612,-0.0037424674912780453,-0.004443315983242435,-0.004392275182218408,0.0,1.0,0.13450292397660818,0.0
2065,2020-10-12 16:30:00+00:00,2020-10-12 16:30:00+00:00,L,Long,11908.308601990097,11884.663873844796,11979.242786425995,31.526304193734777,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-10-12 11:15:00-05:00_Long,70623,3.1560946499962292,2.038145573667014,2.0074833475866476,2.038145573667014,2.5245119183900697,0.6262961409027685,1.8982157774873012,TIME,0,0,1,1,1,0,1,0,IMMEDIATE_EXPANSION,0.6539623254728721,0.8012268189248781,1.0,2.0,1.0,1.0,1.0,1.0,4.0,,2.0,2.0,,11932.75,11833.25,0.65,True,,2020-10-12 16:30:00+00:00,31.526304193734777,11932.75,11833.25,3.1560946499962292,0.65,True,,,MOMENTUM_DISPLACEMENT_2020-10-12 11:15:00-05:00_Long,0.9753759847978296,0.7028571428571428,0.017142857142857144,0.28,0.9828571428571429,1.3877300596717088,1.446930033317468,0.002583599395059588,0.00545584765756657,0.00840850991908404,0.006940635416227137,0.01529396749766021,-0.0002812472513846753,3,0,0.8722874660793598,-6.676964058534736,1.0,0.0,0.8722874660793598,-7.866446966824772,1.0,0.0,0.8722874660793598,-9.095579305391142,1.0,0.0,3.1560946499962292,-0.8722874660793598,6.676964058534736,1.0,0.0,0.0,0.0,0.692162632369248,2.4225692132924546,4.488535389526696,True,1.0,1.1185986920497002,3.0,420,2020-10-12 11:30:00-05:00,70623,True,1.2317756339181263,1.0784645035162994,1.1171226980357256,1.7238527484952852,0.0015104158546631174,0.0,2.0,1.0,0.023789658165800722,10.935312870213066,10.959102528378866,0.759581881533101,31.526304193734774,3.1560946499962292,3.4574303200963716,0,,,2.5060946499962293,0.002583599395059588,0.00545584765756657,0.00840850991908404,0.006940635416227137,-0.0002812472513846753,1.0,0.0,0.28,
