local_time_et,outcome,http_status,bot_reason,bot_detail,event,signal_id,signal_time_utc,signal_bar_time_utc,signal_price,issue,recommended_fix,payload_json
2026-09-03T11:08:59-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:08:59-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:08:59-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:09:01-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:09:01-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:09:01-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:09:01-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:38:00-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:38:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:38:00-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:38:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:38:00-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:38:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:38:00-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T11:38:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:01:59-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:01:59-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:01:59-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:01:59-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:02:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:02:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:02:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:02:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:27:59-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:27:59-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:27:59-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:27:59-04:00,REJECTED,409,WEBHOOK_INVALID,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:28:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:28:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:28:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:28:00-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_LONG,NQ-SIGNAL-LONG,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-LONG"",""event"":""SIGNAL_LONG"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BULLISH"",""state"":""IN_LONG""}"
2026-09-03T13:34:59-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_SHORT,NQ-SIGNAL-SHORT,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-SHORT"",""event"":""SIGNAL_SHORT"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BEARISH"",""state"":""IN_SHORT""}"
2026-09-03T13:34:59-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_SHORT,NQ-SIGNAL-SHORT,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-SHORT"",""event"":""SIGNAL_SHORT"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BEARISH"",""state"":""IN_SHORT""}"
2026-09-03T13:34:59-04:00,REJECTED,409,SIGNAL_STALE,,SIGNAL_SHORT,NQ-SIGNAL-SHORT,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0,static Jan 1 2026 timestamps (SIGNAL_STALE),Replace static dates with Add placeholder Timenow + Time,"{""schema_version"":""1.0"",""strategy"":""Phase72A"",""pine_hash"":""d75ff747a491c176eda588efc945822b8bd4a6aeaaeaf1d2bdea2b7a8e32cc1f"",""signal_id"":""NQ-SIGNAL-SHORT"",""event"":""SIGNAL_SHORT"",""symbol"":""NQ"",""timeframe"":""1m"",""signal_time_utc"":""2026-01-01T00:00:00Z"",""signal_bar_time_utc"":""2026-01-01T00:00:00Z"",""signal_price"":""0"",""atr"":""1.0"",""evidence"":5,""context"":""BEARISH"",""state"":""IN_SHORT""}"
