seq_id,seq_type,direction,leg_id,pullback_id,setup_i,setup_ts,reaction_i,reaction_strength,failed,leg_distance_atr,pullback_depth_pct,prior_swing_holds
SEQ-0070521,C1,BEAR,LEG-0173194,PB-0070521,2820862,2025-10-07 09:34:00-05:00,2820863.0,1.9626168224299065,False,5.223880597014926,0.435,True
SEQ-0070522,C1,BEAR,LEG-0173195,PB-0070522,2820876,2025-10-07 09:48:00-05:00,2820877.0,0.6657608695652174,False,3.6220930232558137,0.5393258426966292,True
SEQ-0070523,C1,BEAR,LEG-0173196,PB-0070523,2820884,2025-10-07 09:56:00-05:00,2820886.0,0.11308562197092084,True,2.896551724137931,0.39166666666666666,True
SEQ-0070524,C1,BEAR,LEG-0173197,PB-0070524,2820890,2025-10-07 10:02:00-05:00,2820891.0,1.2264462809917356,False,2.062193126022913,0.4666666666666667,True
SEQ-0070525,C1,BEAR,LEG-0173198,PB-0070525,2820908,2025-10-07 10:20:00-05:00,2820909.0,0.10845070422535211,False,5.392663043478261,0.5149911816578483,True
SEQ-0070526,C1,BEAR,LEG-0173199,PB-0070526,2820986,2025-10-07 11:38:00-05:00,2820987.0,0.42201834862385323,False,5.804291845493562,0.7184265010351967,True
SEQ-0070527,R1,BULL,LEG-0173202,PB-0070527,2821006,2025-10-07 11:58:00-05:00,2821007.0,0.559228650137741,False,7.393258426966293,0.851063829787234,True
SEQ-0070528,R1,BEAR,LEG-0173204,PB-0070528,2821056,2025-10-07 12:48:00-05:00,2821058.0,3.0939226519337018,False,4.4239999999999995,0.810126582278481,True
SEQ-0070529,R1,BULL,LEG-0173206,PB-0070529,2821097,2025-10-07 13:29:00-05:00,2821100.0,0.36991869918699183,True,5.423014586709887,0.4100418410041841,True
SEQ-0070530,C1,BULL,LEG-0173207,PB-0070530,2821115,2025-10-07 13:47:00-05:00,2821116.0,0.5288888888888889,False,2.5925925925925926,0.8941176470588236,True
SEQ-0070531,C1,BEAR,LEG-0173212,PB-0070531,2821251,2025-10-07 17:03:00-05:00,2821252.0,0.340080971659919,False,4.243822075782537,0.9782608695652174,True
SEQ-0070532,C1,BULL,LEG-0173213,PB-0070532,2821210,2025-10-07 15:22:00-05:00,2821211.0,0.2857142857142857,False,6.87719298245614,0.44642857142857145,True
SEQ-0070533,C1,BULL,LEG-0173214,PB-0070533,2821262,2025-10-07 17:14:00-05:00,2821263.0,0.19047619047619047,False,3.276595744680851,0.8571428571428571,True
SEQ-0070534,R1,BEAR,LEG-0173218,PB-0070534,2821393,2025-10-07 19:25:00-05:00,2821394.0,0.967741935483871,False,8.56578947368421,0.22580645161290322,True
SEQ-0070535,R1,BULL,LEG-0173222,PB-0070535,2821400,2025-10-07 19:32:00-05:00,2821401.0,0.6028708133971292,False,4.086124401913875,0.6229508196721312,True
SEQ-0070536,R1,BULL,LEG-0173223,PB-0070536,2821416,2025-10-07 19:48:00-05:00,2821417.0,0.2916666666666667,False,4.994594594594595,0.15151515151515152,True
SEQ-0070537,C1,BULL,LEG-0173224,PB-0070537,2821445,2025-10-07 20:17:00-05:00,2821446.0,1.0181818181818183,False,7.72093023255814,0.39759036144578314,True
SEQ-0070538,R1,BULL,LEG-0173228,PB-0070538,2821534,2025-10-07 21:46:00-05:00,2821535.0,0.8369565217391305,False,5.863874345549738,0.9,True
SEQ-0070539,C1,BULL,LEG-0173230,PB-0070539,2821554,2025-10-07 22:06:00-05:00,2821556.0,0.3620689655172413,False,7.327102803738318,0.48214285714285715,True
SEQ-0070540,C1,BEAR,LEG-0173237,PB-0070540,2821667,2025-10-07 23:59:00-05:00,2821668.0,0.5544554455445544,False,4.8533333333333335,0.7115384615384616,True
SEQ-0070541,C1,BEAR,LEG-0173239,PB-0070541,2821689,2025-10-08 00:21:00-05:00,2821690.0,0.4,False,6.133333333333334,0.4891304347826087,True
SEQ-0070542,C1,BEAR,LEG-0173240,PB-0070542,2821706,2025-10-08 00:38:00-05:00,2821708.0,0.18502202643171806,False,4.431192660550459,0.5362318840579711,True
SEQ-0070543,C1,BEAR,LEG-0173241,PB-0070543,2821798,2025-10-08 02:10:00-05:00,2821799.0,0.03954802259887006,False,4.784172661870503,0.8736842105263158,True
SEQ-0070544,R1,BULL,LEG-0173244,PB-0070544,2821794,2025-10-08 02:06:00-05:00,2821795.0,1.6097560975609757,False,6.5625,0.475,True
SEQ-0070545,R1,BULL,LEG-0173245,PB-0070545,2821810,2025-10-08 02:22:00-05:00,2821811.0,1.8666666666666665,False,3.033942558746736,0.4939759036144578,True
SEQ-0070546,C1,BULL,LEG-0173246,PB-0070546,2821824,2025-10-08 02:36:00-05:00,2821825.0,0.5328719723183392,False,4.341463414634147,0.2247191011235955,True
SEQ-0070547,R1,BEAR,LEG-0173252,PB-0070547,2821913,2025-10-08 04:05:00-05:00,2821914.0,0.3378016085790885,False,6.514450867052023,0.6708074534161491,True
SEQ-0070548,R1,BEAR,LEG-0173259,PB-0070548,2822080,2025-10-08 06:52:00-05:00,2822081.0,1.0672645739910314,False,8.66220735785953,0.7513513513513513,True
SEQ-0070549,C1,BEAR,LEG-0173261,PB-0070549,2822168,2025-10-08 08:20:00-05:00,2822170.0,1.2384615384615383,True,7.943820224719102,0.9702970297029703,True
SEQ-0070550,R1,BULL,LEG-0173265,PB-0070550,2822192,2025-10-08 08:44:00-05:00,2822193.0,0.44243792325056436,False,4.442132639791938,0.32786885245901637,True
SEQ-0070551,R1,BULL,LEG-0173266,PB-0070551,2822194,2025-10-08 08:46:00-05:00,2822195.0,0.6570397111913358,False,5.279236276849642,0.29430379746835444,True
SEQ-0070552,C1,BULL,LEG-0173267,PB-0070552,2822263,2025-10-08 09:55:00-05:00,2822264.0,0.0525328330206379,False,11.579322638146168,0.5021551724137931,True
SEQ-0070553,C1,BULL,LEG-0173269,PB-0070553,2822291,2025-10-08 10:23:00-05:00,2822292.0,1.5087719298245614,False,6.6169154228855716,0.22105263157894736,True
SEQ-0070554,R1,BULL,LEG-0173270,PB-0070554,2822302,2025-10-08 10:34:00-05:00,2822304.0,0.7288503253796095,False,5.469214437367303,0.358695652173913,True
SEQ-0070555,C1,BULL,LEG-0173271,PB-0070555,2822315,2025-10-08 10:47:00-05:00,2822316.0,0.4301675977653631,False,2.7243243243243245,0.3611111111111111,True
SEQ-0070556,C1,BULL,LEG-0173272,PB-0070556,2822378,2025-10-08 11:50:00-05:00,2822379.0,0.980544747081712,False,4.8217522658610275,0.9649122807017544,True
SEQ-0070557,R1,BEAR,LEG-0173274,PB-0070557,2822418,2025-10-08 12:30:00-05:00,2822422.0,0.15053763440860216,False,5.764705882352941,0.849624060150376,True
SEQ-0070558,R1,BULL,LEG-0173276,PB-0070558,2822400,2025-10-08 12:12:00-05:00,2822401.0,0.23026315789473684,False,4.213592233009709,0.7956989247311828,True
SEQ-0070559,C1,BULL,LEG-0173277,PB-0070559,2822428,2025-10-08 12:40:00-05:00,2822429.0,0.4186046511627907,False,6.671480144404333,0.3181818181818182,True
SEQ-0070560,C1,BULL,LEG-0173278,PB-0070560,2822433,2025-10-08 12:45:00-05:00,2822434.0,0.6930693069306931,False,6.3387622149837135,0.3237410071942446,True
SEQ-0070561,C1,BULL,LEG-0173279,PB-0070561,2822448,2025-10-08 13:00:00-05:00,2822449.0,0.7241379310344828,False,4.666666666666666,0.85,True
SEQ-0070562,R1,BULL,LEG-0173283,PB-0070562,2822556,2025-10-08 14:48:00-05:00,2822557.0,1.1111111111111112,False,8.088888888888889,0.18681318681318682,True
SEQ-0070563,R1,BULL,LEG-0173284,PB-0070563,2822556,2025-10-08 14:48:00-05:00,2822557.0,1.1111111111111112,False,3.8582677165354333,0.9,True
SEQ-0070564,C1,BULL,LEG-0173285,PB-0070564,2822571,2025-10-08 15:03:00-05:00,2822572.0,0.2692307692307692,False,4.409867172675521,0.41566265060240964,True
SEQ-0070565,C1,BULL,LEG-0173286,PB-0070565,2822628,2025-10-08 17:00:00-05:00,2822630.0,1.2788461538461537,False,10.325000000000001,0.5480225988700564,True
SEQ-0070566,R1,BULL,LEG-0173289,PB-0070566,2822661,2025-10-08 17:33:00-05:00,2822662.0,0.8195121951219513,False,6.324561403508772,0.3300970873786408,True
SEQ-0070567,C1,BULL,LEG-0173290,PB-0070567,2822683,2025-10-08 17:55:00-05:00,2822685.0,0.42748091603053434,False,4.11764705882353,0.575,True
SEQ-0070568,C1,BULL,LEG-0173291,PB-0070568,2822694,2025-10-08 18:06:00-05:00,2822697.0,1.2638888888888888,True,2.736842105263158,0.9615384615384616,True
SEQ-0070569,C1,BULL,LEG-0173293,PB-0070569,2822696,2025-10-08 18:08:00-05:00,2822697.0,1.2380952380952381,False,3.3377483443708607,0.6944444444444444,True
SEQ-0070570,R1,BEAR,LEG-0173297,PB-0070570,2822809,2025-10-08 20:01:00-05:00,2822810.0,0.40935672514619886,False,4.945273631840796,0.704225352112676,True
SEQ-0070571,C1,BEAR,LEG-0173301,PB-0070571,2822815,2025-10-08 20:07:00-05:00,2822816.0,1.798165137614679,False,3.5483870967741935,0.6181818181818182,True
SEQ-0070572,C1,BEAR,LEG-0173302,PB-0070572,2822834,2025-10-08 20:26:00-05:00,2822835.0,0.12727272727272726,False,7.08433734939759,0.44642857142857145,True
SEQ-0070573,C1,BEAR,LEG-0173303,PB-0070573,2822902,2025-10-08 21:34:00-05:00,2822903.0,1.7988826815642458,False,4.781690140845071,0.7010309278350515,True
SEQ-0070574,C1,BEAR,LEG-0173304,PB-0070574,2822902,2025-10-08 21:34:00-05:00,2822903.0,1.7988826815642458,False,5.9341563786008225,0.7184466019417476,True
SEQ-0070575,C1,BEAR,LEG-0173311,PB-0070575,2823014,2025-10-08 23:26:00-05:00,2823015.0,0.5903614457831325,False,5.144876325088339,0.8365384615384616,True
SEQ-0070576,R1,BULL,LEG-0173313,PB-0070576,2823024,2025-10-08 23:36:00-05:00,2823027.0,0.1830065359477124,True,4.40251572327044,0.74,True
SEQ-0070577,R1,BULL,LEG-0173314,PB-0070577,2823024,2025-10-08 23:36:00-05:00,2823027.0,0.1830065359477124,True,5.25,0.7936507936507936,True
SEQ-0070578,C1,BULL,LEG-0173315,PB-0070578,2823097,2025-10-09 00:49:00-05:00,2823098.0,0.6923076923076923,False,6.279411764705883,0.6721311475409836,True
SEQ-0070579,R1,BEAR,LEG-0173320,PB-0070579,2823150,2025-10-09 01:42:00-05:00,2823151.0,0.9911504424778761,False,4.8196721311475414,0.6071428571428571,True
SEQ-0070580,C1,BEAR,LEG-0173322,PB-0070580,2823179,2025-10-09 02:11:00-05:00,2823180.0,0.3971631205673759,False,6.398625429553265,0.6917293233082706,True
SEQ-0070581,R1,BEAR,LEG-0173324,PB-0070581,2823215,2025-10-09 02:47:00-05:00,2823216.0,0.3333333333333333,False,5.163498098859316,0.9484536082474226,True
SEQ-0070582,C1,BEAR,LEG-0173325,PB-0070582,2823250,2025-10-09 03:22:00-05:00,2823251.0,0.9447852760736196,False,5.751592356687898,0.7131782945736435,True
SEQ-0070583,R1,BULL,LEG-0173328,PB-0070583,2823350,2025-10-09 05:02:00-05:00,2823351.0,0.3957597173144876,False,6.8108108108108105,0.5079365079365079,True
SEQ-0070584,C1,BEAR,LEG-0173336,PB-0070584,2823498,2025-10-09 07:30:00-05:00,2823499.0,1.0114068441064639,False,6.129032258064516,0.6421052631578947,True
SEQ-0070585,C1,BEAR,LEG-0173344,PB-0070585,2823579,2025-10-09 08:51:00-05:00,2823580.0,0.11256281407035176,False,5.11304347826087,0.75,True
SEQ-0070586,C1,BEAR,LEG-0173345,PB-0070586,2823595,2025-10-09 09:07:00-05:00,2823596.0,0.8057553956834532,False,3.5,0.5708812260536399,True
SEQ-0070587,C1,BEAR,LEG-0173346,PB-0070587,2823664,2025-10-09 10:16:00-05:00,2823665.0,0.6294964028776978,False,3.6486090775988287,0.6629213483146067,True
SEQ-0070588,R1,BULL,LEG-0173348,PB-0070588,2823683,2025-10-09 10:35:00-05:00,2823684.0,1.05,False,7.0119250425894375,0.9421768707482994,True
SEQ-0070589,R1,BEAR,LEG-0173353,PB-0070589,2823745,2025-10-09 11:37:00-05:00,2823746.0,0.7207920792079209,False,3.4551282051282053,0.6948051948051948,True
SEQ-0070590,C1,BEAR,LEG-0173354,PB-0070590,2823758,2025-10-09 11:50:00-05:00,2823759.0,0.26804123711340205,False,3.8338461538461535,0.9719101123595506,True
SEQ-0070591,C1,BEAR,LEG-0173355,PB-0070591,2823828,2025-10-09 13:00:00-05:00,2823829.0,1.038022813688213,False,4.550415183867141,0.3978102189781022,True
SEQ-0070592,C1,BEAR,LEG-0173356,PB-0070592,2823844,2025-10-09 13:16:00-05:00,2823846.0,0.5128205128205128,False,4.04368932038835,0.9369747899159664,True
SEQ-0070593,C1,BULL,LEG-0173361,PB-0070593,2823861,2025-10-09 13:33:00-05:00,2823862.0,0.9043927648578811,False,5.484536082474226,0.531578947368421,True
SEQ-0070594,C1,BULL,LEG-0173362,PB-0070594,2823861,2025-10-09 13:33:00-05:00,2823862.0,0.9043927648578811,False,7.806970509383378,0.5721153846153846,True
SEQ-0070595,C1,BULL,LEG-0173363,PB-0070595,2823883,2025-10-09 13:55:00-05:00,2823884.0,2.145985401459854,False,3.0533642691415315,0.4787234042553192,True
SEQ-0070596,C1,BULL,LEG-0173364,PB-0070596,2823906,2025-10-09 14:18:00-05:00,2823907.0,0.03349282296650718,False,6.910485933503836,0.23834196891191708,True
SEQ-0070597,C1,BULL,LEG-0173365,PB-0070597,2823922,2025-10-09 14:34:00-05:00,2823924.0,0.45161290322580644,False,5.627009646302251,0.264,True
SEQ-0070598,C1,BULL,LEG-0173366,PB-0070598,2823933,2025-10-09 14:45:00-05:00,2823934.0,0.5432835820895523,False,3.6656151419558363,0.6867469879518072,True
SEQ-0070599,C1,BULL,LEG-0173369,PB-0070599,2824002,2025-10-09 15:54:00-05:00,2824003.0,2.015151515151515,False,7.23728813559322,0.6721311475409836,True
SEQ-0070600,C1,BULL,LEG-0173370,PB-0070600,2824020,2025-10-09 17:12:00-05:00,2824021.0,0.26168224299065423,False,6.412587412587413,0.6106870229007634,True
SEQ-0070601,C1,BULL,LEG-0173371,PB-0070601,2824081,2025-10-09 18:13:00-05:00,2824082.0,0.7403846153846153,False,6.695652173913044,0.42045454545454547,True
SEQ-0070602,C1,BULL,LEG-0173372,PB-0070602,2824081,2025-10-09 18:13:00-05:00,2824082.0,0.7403846153846153,False,9.64864864864865,0.5,True
SEQ-0070603,R1,BULL,LEG-0173375,PB-0070603,2824165,2025-10-09 19:37:00-05:00,2824166.0,2.1690140845070425,False,5.73404255319149,0.6883116883116883,True
SEQ-0070604,R1,BULL,LEG-0173376,PB-0070604,2824165,2025-10-09 19:37:00-05:00,2824166.0,2.1690140845070425,False,6.863813229571984,0.8095238095238095,True
SEQ-0070605,C1,BULL,LEG-0173378,PB-0070605,2824202,2025-10-09 20:14:00-05:00,2824203.0,1.6559139784946235,False,6.325301204819277,0.37333333333333335,True
SEQ-0070606,C1,BULL,LEG-0173380,PB-0070606,2824226,2025-10-09 20:38:00-05:00,2824227.0,0.6885245901639345,False,4.6993006993007,0.375,True
SEQ-0070607,R1,BULL,LEG-0173381,PB-0070607,2824226,2025-10-09 20:38:00-05:00,2824227.0,0.6885245901639345,False,4.245901639344263,0.9459459459459459,True
SEQ-0070608,C1,BEAR,LEG-0173386,PB-0070608,2824309,2025-10-09 22:01:00-05:00,2824310.0,1.390728476821192,False,7.046357615894039,0.2894736842105263,True
SEQ-0070609,C1,BEAR,LEG-0173387,PB-0070609,2824326,2025-10-09 22:18:00-05:00,2824327.0,0.7241379310344828,False,4.885416666666667,0.6119402985074627,True
SEQ-0070610,C1,BEAR,LEG-0173389,PB-0070610,2824343,2025-10-09 22:35:00-05:00,2824346.0,0.2781456953642384,False,4.344827586206896,0.35555555555555557,True
SEQ-0070611,R1,BEAR,LEG-0173390,PB-0070611,2824400,2025-10-09 23:32:00-05:00,2824402.0,0.41481481481481486,False,3.85,0.5757575757575758,True
SEQ-0070612,R1,BEAR,LEG-0173391,PB-0070612,2824400,2025-10-09 23:32:00-05:00,2824402.0,0.41481481481481486,False,5.517241379310345,0.825,True
SEQ-0070613,R1,BEAR,LEG-0173402,PB-0070613,2824534,2025-10-10 01:46:00-05:00,2824535.0,1.491304347826087,False,5.518930957683742,0.615819209039548,True
SEQ-0070614,R1,BEAR,LEG-0173403,PB-0070614,2824579,2025-10-10 02:31:00-05:00,2824580.0,0.533724340175953,False,7.293193717277487,0.628140703517588,True
SEQ-0070615,R1,BULL,LEG-0173404,PB-0070615,2824571,2025-10-10 02:23:00-05:00,2824572.0,0.4077669902912621,False,4.377464788732394,0.8738738738738738,True
SEQ-0070616,C1,BULL,LEG-0173406,PB-0070616,2824600,2025-10-10 02:52:00-05:00,2824601.0,1.8125,False,4.402266288951841,0.8288288288288288,True
SEQ-0070617,R1,BEAR,LEG-0173411,PB-0070617,2824679,2025-10-10 04:11:00-05:00,2824680.0,0.4835924006908463,False,6.282051282051282,0.7380952380952381,True
SEQ-0070618,C1,BEAR,LEG-0173412,PB-0070618,2824704,2025-10-10 04:36:00-05:00,2824705.0,0.8832807570977919,False,4.925081433224756,0.4351851851851852,True
SEQ-0070619,R1,BULL,LEG-0173414,PB-0070619,2824778,2025-10-10 05:50:00-05:00,2824779.0,0.7887323943661972,False,4.524714828897339,0.6,True
SEQ-0070620,R1,BULL,LEG-0173416,PB-0070620,2824798,2025-10-10 06:10:00-05:00,2824799.0,0.09929078014184398,False,8.627906976744187,0.29559748427672955,True
SEQ-0070621,R1,BULL,LEG-0173426,PB-0070621,2824938,2025-10-10 08:30:00-05:00,2824939.0,3.722727272727273,False,5.090909090909091,0.81,True
SEQ-0070622,C1,BULL,LEG-0173428,PB-0070622,2824986,2025-10-10 09:18:00-05:00,2824987.0,0.27350427350427353,False,4.643426294820718,0.8828828828828829,True
SEQ-0070623,R1,BEAR,LEG-0173430,PB-0070623,2824968,2025-10-10 09:00:00-05:00,2824969.0,2.0777891504605934,False,3.779697624190065,0.724,True
SEQ-0070624,C1,BEAR,LEG-0173431,PB-0070624,2825016,2025-10-10 09:48:00-05:00,2825018.0,0.22580645161290322,False,3.3778234086242303,0.7617021276595745,True
SEQ-0070625,C1,BEAR,LEG-0173435,PB-0070625,2825043,2025-10-10 10:15:00-05:00,2825044.0,0.7799204162840526,False,6.270399047051816,0.2586436170212766,True
SEQ-0070626,R1,BEAR,LEG-0173440,PB-0070626,2825185,2025-10-10 12:37:00-05:00,2825186.0,0.5566119273984442,False,9.272988505747126,0.6377440347071583,True
SEQ-0070627,R1,BEAR,LEG-0173444,PB-0070627,2825268,2025-10-10 14:00:00-05:00,2825269.0,0.7750865051903114,False,8.00390243902439,0.4351535836177474,True
SEQ-0070628,C1,BEAR,LEG-0173445,PB-0070628,2825288,2025-10-10 14:20:00-05:00,2825289.0,0.2928870292887029,False,3.9352881698685542,0.5,True
SEQ-0070629,C1,BEAR,LEG-0173446,PB-0070629,2825317,2025-10-10 14:49:00-05:00,2825318.0,0.7932011331444759,False,6.1424196018376716,0.7661431064572426,True
SEQ-0070630,R1,BULL,LEG-0173449,PB-0070630,2825452,2025-10-12 18:04:00-05:00,2825453.0,0.6114457831325301,False,10.386249999999999,0.17059814658803707,True
SEQ-0070631,R1,BULL,LEG-0173453,PB-0070631,2825466,2025-10-12 18:18:00-05:00,2825468.0,1.826829268292683,True,4.677925211097708,0.6498194945848376,True
SEQ-0070632,C1,BULL,LEG-0173454,PB-0070632,2825485,2025-10-12 18:37:00-05:00,2825487.0,0.895448954489545,True,6.588235294117647,0.4715909090909091,True
SEQ-0070633,C1,BULL,LEG-0173455,PB-0070633,2825514,2025-10-12 19:06:00-05:00,2825515.0,0.34293948126801155,False,6.11589895988113,0.5272108843537415,True
SEQ-0070634,C1,BULL,LEG-0173456,PB-0070634,2825538,2025-10-12 19:30:00-05:00,2825539.0,0.14659685863874344,False,4.916955017301039,0.5714285714285714,True
SEQ-0070635,C1,BULL,LEG-0173457,PB-0070635,2825580,2025-10-12 20:12:00-05:00,2825581.0,0.3805825242718447,False,7.391498881431768,0.2245762711864407,True
SEQ-0070636,C1,BULL,LEG-0173458,PB-0070636,2825580,2025-10-12 20:12:00-05:00,2825581.0,0.3805825242718447,False,8.007889546351084,0.3689655172413793,True
SEQ-0070637,C1,BULL,LEG-0173459,PB-0070637,2825606,2025-10-12 20:38:00-05:00,2825608.0,1.2584269662921348,False,5.032432432432433,0.8421052631578947,True
SEQ-0070638,R1,BEAR,LEG-0173461,PB-0070638,2825663,2025-10-12 21:35:00-05:00,2825665.0,0.5405405405405406,True,3.5304347826086957,0.8850574712643678,True
SEQ-0070639,R1,BULL,LEG-0173466,PB-0070639,2825786,2025-10-12 23:38:00-05:00,2825787.0,0.18543046357615892,False,3.884816753926702,0.3113207547169811,True
SEQ-0070640,C1,BULL,LEG-0173467,PB-0070640,2825796,2025-10-12 23:48:00-05:00,2825797.0,0.18584070796460178,False,3.0303030303030303,0.74,True
SEQ-0070641,C1,BULL,LEG-0173468,PB-0070641,2825811,2025-10-13 00:03:00-05:00,2825812.0,0.22435897435897437,False,6.825,0.8290598290598291,True
SEQ-0070642,R1,BULL,LEG-0173476,PB-0070642,2825914,2025-10-13 01:46:00-05:00,2825915.0,0.532608695652174,False,6.743661971830986,0.47953216374269003,True
SEQ-0070643,R1,BULL,LEG-0173477,PB-0070643,2825918,2025-10-13 01:50:00-05:00,2825920.0,0.5283018867924528,False,6.98005698005698,0.17142857142857143,True
SEQ-0070644,C1,BULL,LEG-0173478,PB-0070644,2825935,2025-10-13 02:07:00-05:00,2825937.0,0.379746835443038,False,5.696737044145873,0.18867924528301888,True
SEQ-0070645,C1,BULL,LEG-0173479,PB-0070645,2826017,2025-10-13 03:29:00-05:00,2826018.0,1.808849557522124,False,11.15547703180212,0.811529933481153,True
SEQ-0070646,R1,BEAR,LEG-0173480,PB-0070646,2826050,2025-10-13 04:02:00-05:00,2826051.0,0.9583333333333334,False,4.033500837520938,0.3372093023255814,True
SEQ-0070647,R1,BEAR,LEG-0173481,PB-0070647,2826050,2025-10-13 04:02:00-05:00,2826051.0,0.9583333333333334,False,5.018867924528302,0.6257309941520468,True
SEQ-0070648,R1,BEAR,LEG-0173484,PB-0070648,2826142,2025-10-13 05:34:00-05:00,2826144.0,0.315,False,5.432291666666667,0.9664429530201343,True
SEQ-0070649,R1,BEAR,LEG-0173485,PB-0070649,2826142,2025-10-13 05:34:00-05:00,2826144.0,0.315,False,6.0761421319796955,0.9707602339181286,True
SEQ-0070650,R1,BEAR,LEG-0173489,PB-0070650,2826244,2025-10-13 07:16:00-05:00,2826245.0,0.6867088607594937,False,5.028301886792453,0.726078799249531,True
SEQ-0070651,R1,BULL,LEG-0173490,PB-0070651,2826230,2025-10-13 07:02:00-05:00,2826231.0,0.24592220828105393,False,5.132637853949329,0.7926829268292683,True
SEQ-0070652,C1,BULL,LEG-0173492,PB-0070652,2826286,2025-10-13 07:58:00-05:00,2826287.0,0.2554744525547445,False,5.764705882352941,0.7817460317460317,True
SEQ-0070653,R1,BEAR,LEG-0173499,PB-0070653,2826387,2025-10-13 09:39:00-05:00,2826389.0,1.6215334420880914,False,4.758108108108108,0.8111332007952287,True
SEQ-0070654,R1,BULL,LEG-0173501,PB-0070654,2826452,2025-10-13 10:44:00-05:00,2826453.0,0.98,False,10.633879781420765,0.2356115107913669,True
SEQ-0070655,C1,BULL,LEG-0173504,PB-0070655,2826490,2025-10-13 11:22:00-05:00,2826491.0,0.7654676258992805,False,4.55608214849921,0.6699029126213593,True
SEQ-0070656,C1,BULL,LEG-0173506,PB-0070656,2826509,2025-10-13 11:41:00-05:00,2826511.0,1.1479500891265597,False,3.897727272727273,0.6938775510204082,True
SEQ-0070657,R1,BEAR,LEG-0173508,PB-0070657,2826612,2025-10-13 13:24:00-05:00,2826613.0,0.6511627906976745,False,5.157894736842105,0.9323308270676691,True
SEQ-0070658,R1,BEAR,LEG-0173513,PB-0070658,2826671,2025-10-13 14:23:00-05:00,2826672.0,0.6272912423625255,False,6.187265917602995,0.7203389830508474,True
SEQ-0070659,R1,BULL,LEG-0173515,PB-0070659,2826713,2025-10-13 15:05:00-05:00,2826714.0,0.6021505376344086,False,3.7127071823204423,0.5555555555555556,True
SEQ-0070660,R1,BEAR,LEG-0173517,PB-0070660,2826704,2025-10-13 14:56:00-05:00,2826705.0,0.7145135566188198,False,3.477272727272727,0.8496732026143791,True
SEQ-0070661,R1,BEAR,LEG-0173519,PB-0070661,2826772,2025-10-13 17:04:00-05:00,2826774.0,0.3448275862068966,False,6.443925233644859,0.45685279187817257,True
SEQ-0070662,C1,BULL,LEG-0173525,PB-0070662,2826873,2025-10-13 18:45:00-05:00,2826874.0,0.599388379204893,False,7.217054263565892,0.9473684210526315,True
SEQ-0070663,R1,BULL,LEG-0173530,PB-0070663,2826953,2025-10-13 20:05:00-05:00,2826954.0,2.8658823529411763,False,11.36412078152753,0.6761487964989059,True
SEQ-0070664,R1,BEAR,LEG-0173534,PB-0070664,2827049,2025-10-13 21:41:00-05:00,2827051.0,0.21671826625386995,False,7.276595744680851,0.2222222222222222,True
SEQ-0070665,C1,BEAR,LEG-0173535,PB-0070665,2827067,2025-10-13 21:59:00-05:00,2827068.0,0.7682926829268293,False,6.100313479623825,0.23741007194244604,True
SEQ-0070666,C1,BEAR,LEG-0173537,PB-0070666,2827108,2025-10-13 22:40:00-05:00,2827109.0,0.089171974522293,False,12.579710144927537,0.2709677419354839,True
SEQ-0070667,C1,BEAR,LEG-0173538,PB-0070667,2827128,2025-10-13 23:00:00-05:00,2827129.0,1.1097560975609757,False,4.191616766467066,0.52,True
SEQ-0070668,C1,BEAR,LEG-0173539,PB-0070668,2827137,2025-10-13 23:09:00-05:00,2827138.0,0.2722222222222222,False,5.222570532915361,0.15546218487394958,True
SEQ-0070669,C1,BEAR,LEG-0173540,PB-0070669,2827154,2025-10-13 23:26:00-05:00,2827155.0,0.8514456630109671,False,9.137295081967213,0.3139717425431711,True
SEQ-0070670,C1,BEAR,LEG-0173541,PB-0070670,2827204,2025-10-14 00:16:00-05:00,2827205.0,0.6127946127946128,False,4.043478260869565,0.9247311827956989,True
SEQ-0070671,R1,BEAR,LEG-0173545,PB-0070671,2827263,2025-10-14 01:15:00-05:00,2827264.0,0.4152542372881356,False,8.417965169569202,0.6021341463414634,True
SEQ-0070672,R1,BEAR,LEG-0173548,PB-0070672,2827279,2025-10-14 01:31:00-05:00,2827281.0,0.7913862718707941,True,4.493827160493828,0.6752136752136753,True
SEQ-0070673,C1,BEAR,LEG-0173550,PB-0070673,2827326,2025-10-14 02:18:00-05:00,2827327.0,0.26078431372549016,False,5.2398843930635834,0.9343629343629344,True
SEQ-0070674,R1,BEAR,LEG-0173553,PB-0070674,2827407,2025-10-14 03:39:00-05:00,2827408.0,1.1490787269681741,False,4.505747126436781,0.773109243697479,True
SEQ-0070675,R1,BULL,LEG-0173555,PB-0070675,2827417,2025-10-14 03:49:00-05:00,2827418.0,1.2056239015817223,False,4.692650334075724,0.3122923588039867,True
SEQ-0070676,R1,BULL,LEG-0173556,PB-0070676,2827417,2025-10-14 03:49:00-05:00,2827418.0,1.2056239015817223,False,7.453924914675769,0.33653846153846156,True
SEQ-0070677,R1,BEAR,LEG-0173560,PB-0070677,2827473,2025-10-14 04:45:00-05:00,2827474.0,0.6401590457256461,False,4.0115384615384615,0.7181208053691275,True
SEQ-0070678,C1,BEAR,LEG-0173561,PB-0070678,2827488,2025-10-14 05:00:00-05:00,2827489.0,0.21538461538461537,False,4.349264705882353,0.31952662721893493,True
