signal_id,marker_bar_timestamp,actionable_timestamp,first_eligible_1m,signal_type,direction,confidence,quality_score
4142,2023-12-14 18:45:00+00:00,2023-12-14 19:00:00+00:00,2023-12-14 19:00:00+00:00,L,Long,A+,100.0
4143,2023-12-14 19:00:00+00:00,2023-12-14 19:15:00+00:00,2023-12-14 19:15:00+00:00,RL,Long,A+,100.0
4149,2023-12-18 17:15:00+00:00,2023-12-18 17:30:00+00:00,2023-12-18 17:30:00+00:00,RS,Short,A+,100.0
4151,2023-12-18 18:15:00+00:00,2023-12-18 18:30:00+00:00,2023-12-18 18:30:00+00:00,RS,Short,A+,100.0
4165,2023-12-22 18:00:00+00:00,2023-12-22 18:15:00+00:00,2023-12-22 18:15:00+00:00,RS,Short,A+,100.0
4166,2023-12-22 18:30:00+00:00,2023-12-22 18:45:00+00:00,2023-12-22 18:45:00+00:00,L,Long,A+,100.0
4168,2023-12-26 16:45:00+00:00,2023-12-26 17:00:00+00:00,2023-12-26 17:00:00+00:00,RL,Long,A+,100.0
4171,2023-12-27 15:45:00+00:00,2023-12-27 16:00:00+00:00,2023-12-27 16:00:00+00:00,S,Short,A+,100.0
4181,2023-12-29 19:00:00+00:00,2023-12-29 19:15:00+00:00,2023-12-29 19:15:00+00:00,S,Short,A+,100.0
4183,2024-01-02 16:15:00+00:00,2024-01-02 16:30:00+00:00,2024-01-02 16:30:00+00:00,L,Long,B,45.3658545161939
4184,2024-01-02 18:00:00+00:00,2024-01-02 18:15:00+00:00,2024-01-02 18:15:00+00:00,S,Short,B,41.80026706939381
4187,2024-01-03 16:45:00+00:00,2024-01-03 17:00:00+00:00,2024-01-03 17:00:00+00:00,RS,Short,B,37.686865201237175
4188,2024-01-03 19:30:00+00:00,2024-01-03 19:45:00+00:00,2024-01-03 19:45:00+00:00,L,Long,B,44.82230057902839
4189,2024-01-04 16:15:00+00:00,2024-01-04 16:30:00+00:00,2024-01-04 16:30:00+00:00,L,Long,B,38.54392918305416
4190,2024-01-04 21:00:00+00:00,2024-01-04 21:15:00+00:00,2024-01-04 21:15:00+00:00,S,Short,B,42.73522868417776
4191,2024-01-05 16:30:00+00:00,2024-01-05 16:45:00+00:00,2024-01-05 16:45:00+00:00,S,Short,A,50.755797654083366
4192,2024-01-05 20:00:00+00:00,2024-01-05 20:15:00+00:00,2024-01-05 20:15:00+00:00,S,Short,B,36.85424139039424
4193,2024-01-05 20:45:00+00:00,2024-01-05 21:00:00+00:00,2024-01-05 21:00:00+00:00,RL,Long,B,43.11545013212704
4194,2024-01-08 17:00:00+00:00,2024-01-08 17:15:00+00:00,2024-01-08 17:15:00+00:00,L,Long,B,39.221398880858025
4195,2024-01-09 16:15:00+00:00,2024-01-09 16:30:00+00:00,2024-01-09 16:30:00+00:00,L,Long,B,42.66374158972084
4197,2024-01-10 15:45:00+00:00,2024-01-10 16:00:00+00:00,2024-01-10 16:00:00+00:00,L,Long,B,40.2759753490522
4201,2024-01-11 16:15:00+00:00,2024-01-11 16:30:00+00:00,2024-01-11 16:30:00+00:00,S,Short,A,55.59411220015048
4203,2024-01-16 17:00:00+00:00,2024-01-16 17:15:00+00:00,2024-01-16 17:15:00+00:00,S,Short,A,51.82413264258271
4205,2024-01-17 19:30:00+00:00,2024-01-17 19:45:00+00:00,2024-01-17 19:45:00+00:00,L,Long,A+,65.59894980629628
4208,2024-01-18 18:45:00+00:00,2024-01-18 19:00:00+00:00,2024-01-18 19:00:00+00:00,L,Long,B,45.10203584318079
4210,2024-01-19 18:45:00+00:00,2024-01-19 19:00:00+00:00,2024-01-19 19:00:00+00:00,L,Long,A,46.237314264394264
4219,2024-01-24 16:00:00+00:00,2024-01-24 16:15:00+00:00,2024-01-24 16:15:00+00:00,RS,Short,A,47.912595838611296
4221,2024-01-25 19:00:00+00:00,2024-01-25 19:15:00+00:00,2024-01-25 19:15:00+00:00,S,Short,A,48.77914976341118
4226,2024-01-26 17:45:00+00:00,2024-01-26 18:00:00+00:00,2024-01-26 18:00:00+00:00,S,Short,A,60.682919194429616
4231,2024-01-30 17:30:00+00:00,2024-01-30 17:45:00+00:00,2024-01-30 17:45:00+00:00,S,Short,A,48.77452074959982
4233,2024-01-31 16:15:00+00:00,2024-01-31 16:30:00+00:00,2024-01-31 16:30:00+00:00,L,Long,B,36.583839649002314
4235,2024-02-01 16:00:00+00:00,2024-02-01 16:15:00+00:00,2024-02-01 16:15:00+00:00,S,Short,A,53.85692166236604
4236,2024-02-01 16:45:00+00:00,2024-02-01 17:00:00+00:00,2024-02-01 17:00:00+00:00,RL,Long,B,41.52940163546662
4238,2024-02-01 21:15:00+00:00,2024-02-01 21:30:00+00:00,2024-02-01 21:30:00+00:00,L,Long,A+,92.5814940354791
4239,2024-02-02 15:45:00+00:00,2024-02-02 16:00:00+00:00,2024-02-02 16:00:00+00:00,L,Long,B,39.29411488565318
4251,2024-02-09 15:45:00+00:00,2024-02-09 16:00:00+00:00,2024-02-09 16:00:00+00:00,L,Long,B,38.32781297658461
4252,2024-02-12 15:45:00+00:00,2024-02-12 16:00:00+00:00,2024-02-12 16:00:00+00:00,L,Long,B,45.86274571279396
4258,2024-02-13 19:15:00+00:00,2024-02-13 19:30:00+00:00,2024-02-13 19:30:00+00:00,S,Short,B,39.17668434197059
4260,2024-02-14 15:45:00+00:00,2024-02-14 16:00:00+00:00,2024-02-14 16:00:00+00:00,S,Short,A,60.57979207167771
4262,2024-02-14 17:30:00+00:00,2024-02-14 17:45:00+00:00,2024-02-14 17:45:00+00:00,L,Long,B,44.13823039750343
4265,2024-02-16 15:45:00+00:00,2024-02-16 16:00:00+00:00,2024-02-16 16:00:00+00:00,L,Long,B,39.190388169684944
4268,2024-02-20 16:00:00+00:00,2024-02-20 16:15:00+00:00,2024-02-20 16:15:00+00:00,L,Long,B,39.09080082216141
4269,2024-02-20 16:45:00+00:00,2024-02-20 17:00:00+00:00,2024-02-20 17:00:00+00:00,RS,Short,A,57.116136587048274
4276,2024-02-22 15:45:00+00:00,2024-02-22 16:00:00+00:00,2024-02-22 16:00:00+00:00,S,Short,B,38.1646008698448
4279,2024-02-23 15:45:00+00:00,2024-02-23 16:00:00+00:00,2024-02-23 16:00:00+00:00,S,Short,B,42.527681052711806
4280,2024-02-23 20:15:00+00:00,2024-02-23 20:30:00+00:00,2024-02-23 20:30:00+00:00,S,Short,B,38.86556809557533
4287,2024-02-28 17:30:00+00:00,2024-02-28 17:45:00+00:00,2024-02-28 17:45:00+00:00,S,Short,B,44.935710771323386
4288,2024-02-28 19:15:00+00:00,2024-02-28 19:30:00+00:00,2024-02-28 19:30:00+00:00,S,Short,B,36.73079867186222
4289,2024-02-28 19:15:00+00:00,2024-02-28 19:30:00+00:00,2024-02-28 19:30:00+00:00,RS,Short,B,36.73079867186222
4290,2024-02-29 16:30:00+00:00,2024-02-29 16:45:00+00:00,2024-02-29 16:45:00+00:00,S,Short,A,60.14584866640382
4297,2024-03-05 18:45:00+00:00,2024-03-05 19:00:00+00:00,2024-03-05 19:00:00+00:00,S,Short,B,43.20102799005024
4298,2024-03-06 16:00:00+00:00,2024-03-06 16:15:00+00:00,2024-03-06 16:15:00+00:00,L,Long,A,55.69411289083471
4304,2024-03-08 16:30:00+00:00,2024-03-08 16:45:00+00:00,2024-03-08 16:45:00+00:00,S,Short,A,61.625877384326145
4305,2024-03-08 20:30:00+00:00,2024-03-08 20:45:00+00:00,2024-03-08 20:45:00+00:00,S,Short,A,48.60862967041596
4310,2024-03-12 14:45:00+00:00,2024-03-12 15:00:00+00:00,2024-03-12 15:00:00+00:00,L,Long,A,59.09021218654957
4315,2024-03-14 19:00:00+00:00,2024-03-14 19:15:00+00:00,2024-03-14 19:15:00+00:00,S,Short,A+,83.74821200807236
4316,2024-03-15 15:45:00+00:00,2024-03-15 16:00:00+00:00,2024-03-15 16:00:00+00:00,S,Short,B,39.59056064062518
4320,2024-03-18 15:15:00+00:00,2024-03-18 15:30:00+00:00,2024-03-18 15:30:00+00:00,S,Short,B,38.5872597177294
4324,2024-03-19 16:30:00+00:00,2024-03-19 16:45:00+00:00,2024-03-19 16:45:00+00:00,L,Long,A+,72.48700845346114
4329,2024-03-21 18:00:00+00:00,2024-03-21 18:15:00+00:00,2024-03-21 18:15:00+00:00,S,Short,A,51.60154306812167
4332,2024-03-22 17:00:00+00:00,2024-03-22 17:15:00+00:00,2024-03-22 17:15:00+00:00,L,Long,B,43.67230607559525
4336,2024-03-26 19:15:00+00:00,2024-03-26 19:30:00+00:00,2024-03-26 19:30:00+00:00,S,Short,B,39.69049594288371
4339,2024-03-27 19:30:00+00:00,2024-03-27 19:45:00+00:00,2024-03-27 19:45:00+00:00,L,Long,A+,64.97652128493321
4345,2024-04-02 15:15:00+00:00,2024-04-02 15:30:00+00:00,2024-04-02 15:30:00+00:00,L,Long,B,38.842182663378054
4347,2024-04-02 19:30:00+00:00,2024-04-02 19:45:00+00:00,2024-04-02 19:45:00+00:00,L,Long,B,42.61816910778682
4348,2024-04-03 16:00:00+00:00,2024-04-03 16:15:00+00:00,2024-04-03 16:15:00+00:00,S,Short,B,39.04932041439602
4350,2024-04-03 19:15:00+00:00,2024-04-03 19:30:00+00:00,2024-04-03 19:30:00+00:00,S,Short,A,53.57999921578983
4351,2024-04-03 20:00:00+00:00,2024-04-03 20:15:00+00:00,2024-04-03 20:15:00+00:00,RL,Long,B,43.90362145160853
4353,2024-04-04 17:45:00+00:00,2024-04-04 18:00:00+00:00,2024-04-04 18:00:00+00:00,S,Short,B,45.31814119436478
4354,2024-04-05 14:45:00+00:00,2024-04-05 15:00:00+00:00,2024-04-05 15:00:00+00:00,L,Long,A+,76.00171615318489
4356,2024-04-09 14:45:00+00:00,2024-04-09 15:00:00+00:00,2024-04-09 15:00:00+00:00,S,Short,A,57.87115920611042
4357,2024-04-09 19:30:00+00:00,2024-04-09 19:45:00+00:00,2024-04-09 19:45:00+00:00,L,Long,A,50.38635306668156
4360,2024-04-10 19:30:00+00:00,2024-04-10 19:45:00+00:00,2024-04-10 19:45:00+00:00,RL,Long,A,47.718270411343255
4362,2024-04-11 17:15:00+00:00,2024-04-11 17:30:00+00:00,2024-04-11 17:30:00+00:00,L,Long,A+,69.62939299932633
4364,2024-04-12 15:15:00+00:00,2024-04-12 15:30:00+00:00,2024-04-12 15:30:00+00:00,RL,Long,A,50.75610896562783
4365,2024-04-12 16:45:00+00:00,2024-04-12 17:00:00+00:00,2024-04-12 17:00:00+00:00,S,Short,B,44.13458039236065
4368,2024-04-15 16:45:00+00:00,2024-04-15 17:00:00+00:00,2024-04-15 17:00:00+00:00,S,Short,B,44.80650846491807
4371,2024-04-17 15:30:00+00:00,2024-04-17 15:45:00+00:00,2024-04-17 15:45:00+00:00,S,Short,B,44.12096880607345
4372,2024-04-17 17:15:00+00:00,2024-04-17 17:30:00+00:00,2024-04-17 17:30:00+00:00,L,Long,A,59.982567629789095
4373,2024-04-18 14:45:00+00:00,2024-04-18 15:00:00+00:00,2024-04-18 15:00:00+00:00,L,Long,A,49.49923337641644
4374,2024-04-18 17:00:00+00:00,2024-04-18 17:15:00+00:00,2024-04-18 17:15:00+00:00,S,Short,A,62.492189301483826
4375,2024-04-19 16:00:00+00:00,2024-04-19 16:15:00+00:00,2024-04-19 16:15:00+00:00,S,Short,A+,84.22987221728587
4377,2024-04-19 18:45:00+00:00,2024-04-19 19:00:00+00:00,2024-04-19 19:00:00+00:00,S,Short,A,50.01079807904596
4378,2024-04-22 15:30:00+00:00,2024-04-22 15:45:00+00:00,2024-04-22 15:45:00+00:00,L,Long,B,41.5286289775567
4379,2024-04-22 17:15:00+00:00,2024-04-22 17:30:00+00:00,2024-04-22 17:30:00+00:00,L,Long,A+,65.59983431382133
4381,2024-04-24 15:45:00+00:00,2024-04-24 16:00:00+00:00,2024-04-24 16:00:00+00:00,S,Short,A,46.14457801468696
4382,2024-04-24 17:30:00+00:00,2024-04-24 17:45:00+00:00,2024-04-24 17:45:00+00:00,L,Long,A,58.599657033024634
4385,2024-04-25 18:30:00+00:00,2024-04-25 18:45:00+00:00,2024-04-25 18:45:00+00:00,S,Short,A,52.97138656125184
4387,2024-04-26 19:45:00+00:00,2024-04-26 20:00:00+00:00,2024-04-26 20:00:00+00:00,S,Short,B,41.592097132588435
4389,2024-04-29 20:00:00+00:00,2024-04-29 20:15:00+00:00,2024-04-29 20:15:00+00:00,L,Long,A,52.01155604988792
4391,2024-04-30 15:00:00+00:00,2024-04-30 15:15:00+00:00,2024-04-30 15:15:00+00:00,RS,Short,A+,76.88960606200878
4392,2024-04-30 16:45:00+00:00,2024-04-30 17:00:00+00:00,2024-04-30 17:00:00+00:00,S,Short,B,44.32189070976929
4397,2024-05-02 15:00:00+00:00,2024-05-02 15:15:00+00:00,2024-05-02 15:15:00+00:00,L,Long,A,58.97912159370262
4406,2024-05-07 15:00:00+00:00,2024-05-07 15:15:00+00:00,2024-05-07 15:15:00+00:00,L,Long,B,42.62738572738011
4407,2024-05-07 18:00:00+00:00,2024-05-07 18:15:00+00:00,2024-05-07 18:15:00+00:00,S,Short,B,39.03677881595634
4419,2024-05-14 18:15:00+00:00,2024-05-14 18:30:00+00:00,2024-05-14 18:30:00+00:00,L,Long,B,39.32750097478131
4420,2024-05-15 14:45:00+00:00,2024-05-15 15:00:00+00:00,2024-05-15 15:00:00+00:00,L,Long,B,42.15086676443187
4427,2024-05-17 18:15:00+00:00,2024-05-17 18:30:00+00:00,2024-05-17 18:30:00+00:00,S,Short,B,40.68167281692837
4428,2024-05-20 16:45:00+00:00,2024-05-20 17:00:00+00:00,2024-05-20 17:00:00+00:00,L,Long,B,41.6554515928552
4439,2024-05-23 17:00:00+00:00,2024-05-23 17:15:00+00:00,2024-05-23 17:15:00+00:00,S,Short,B,40.97143210897421
4440,2024-05-24 15:00:00+00:00,2024-05-24 15:15:00+00:00,2024-05-24 15:15:00+00:00,L,Long,A+,69.32794924494205
4446,2024-05-28 18:30:00+00:00,2024-05-28 18:45:00+00:00,2024-05-28 18:45:00+00:00,S,Short,A,59.86747584936726
4453,2024-05-31 14:45:00+00:00,2024-05-31 15:00:00+00:00,2024-05-31 15:00:00+00:00,S,Short,B,45.50688918004868
4455,2024-06-03 14:45:00+00:00,2024-06-03 15:00:00+00:00,2024-06-03 15:00:00+00:00,S,Short,A+,78.42308907391339
4456,2024-06-03 17:30:00+00:00,2024-06-03 17:45:00+00:00,2024-06-03 17:45:00+00:00,L,Long,A+,70.78955514444021
4458,2024-06-04 15:00:00+00:00,2024-06-04 15:15:00+00:00,2024-06-04 15:15:00+00:00,S,Short,B,37.44187206601523
4461,2024-06-05 15:15:00+00:00,2024-06-05 15:30:00+00:00,2024-06-05 15:30:00+00:00,L,Long,B,40.284693143050525
4467,2024-06-07 18:15:00+00:00,2024-06-07 18:30:00+00:00,2024-06-07 18:30:00+00:00,S,Short,B,43.26003523553224
4469,2024-06-10 15:00:00+00:00,2024-06-10 15:15:00+00:00,2024-06-10 15:15:00+00:00,L,Long,B,39.83783747807921
4471,2024-06-11 14:45:00+00:00,2024-06-11 15:00:00+00:00,2024-06-11 15:00:00+00:00,L,Long,A,51.45650438816492
4485,2024-06-17 16:30:00+00:00,2024-06-17 16:45:00+00:00,2024-06-17 16:45:00+00:00,L,Long,A,49.06059362814299
4486,2024-06-17 20:00:00+00:00,2024-06-17 20:15:00+00:00,2024-06-17 20:15:00+00:00,S,Short,A,54.34492180543876
4495,2024-06-21 15:00:00+00:00,2024-06-21 15:15:00+00:00,2024-06-21 15:15:00+00:00,L,Long,B,40.118434171052655
4499,2024-06-24 17:15:00+00:00,2024-06-24 17:30:00+00:00,2024-06-24 17:30:00+00:00,S,Short,B,37.80896040188885
4500,2024-06-25 15:15:00+00:00,2024-06-25 15:30:00+00:00,2024-06-25 15:30:00+00:00,L,Long,A,46.49540825437031
4504,2024-06-26 15:00:00+00:00,2024-06-26 15:15:00+00:00,2024-06-26 15:15:00+00:00,RS,Short,A,47.5689126370254
4506,2024-06-27 16:15:00+00:00,2024-06-27 16:30:00+00:00,2024-06-27 16:30:00+00:00,L,Long,B,44.876001894276605
4507,2024-06-27 19:00:00+00:00,2024-06-27 19:15:00+00:00,2024-06-27 19:15:00+00:00,L,Long,B,41.63766879384653
4511,2024-07-01 15:15:00+00:00,2024-07-01 15:30:00+00:00,2024-07-01 15:30:00+00:00,L,Long,B,37.82606025013433
4512,2024-07-02 16:00:00+00:00,2024-07-02 16:15:00+00:00,2024-07-02 16:15:00+00:00,S,Short,B,46.040950587441614
4514,2024-07-03 14:45:00+00:00,2024-07-03 15:00:00+00:00,2024-07-03 15:00:00+00:00,L,Long,B,38.486508988473865
4521,2024-07-08 15:15:00+00:00,2024-07-08 15:30:00+00:00,2024-07-08 15:30:00+00:00,L,Long,A,47.70670429802632
4528,2024-07-10 16:45:00+00:00,2024-07-10 17:00:00+00:00,2024-07-10 17:00:00+00:00,L,Long,B,42.827342346904665
4529,2024-07-11 14:45:00+00:00,2024-07-11 15:00:00+00:00,2024-07-11 15:00:00+00:00,S,Short,A+,74.85337899577533
4532,2024-07-12 14:45:00+00:00,2024-07-12 15:00:00+00:00,2024-07-12 15:00:00+00:00,L,Long,A,49.65854517099163
4533,2024-07-12 17:00:00+00:00,2024-07-12 17:15:00+00:00,2024-07-12 17:15:00+00:00,L,Long,B,44.973698871188795
4534,2024-07-12 17:00:00+00:00,2024-07-12 17:15:00+00:00,2024-07-12 17:15:00+00:00,RL,Long,B,44.973698871188795
4535,2024-07-15 14:45:00+00:00,2024-07-15 15:00:00+00:00,2024-07-15 15:00:00+00:00,L,Long,B,41.824003116889294
4537,2024-07-15 20:15:00+00:00,2024-07-15 20:30:00+00:00,2024-07-15 20:30:00+00:00,RL,Long,B,36.858986238651426
4540,2024-07-16 18:45:00+00:00,2024-07-16 19:00:00+00:00,2024-07-16 19:00:00+00:00,L,Long,A,47.97951249118358
4545,2024-07-18 15:15:00+00:00,2024-07-18 15:30:00+00:00,2024-07-18 15:30:00+00:00,S,Short,A+,82.4106880381232
4547,2024-07-18 19:30:00+00:00,2024-07-18 19:45:00+00:00,2024-07-18 19:45:00+00:00,RL,Long,A+,69.92355292104835
4550,2024-07-19 19:45:00+00:00,2024-07-19 20:00:00+00:00,2024-07-19 20:00:00+00:00,S,Short,B,38.93649362803207
4552,2024-07-22 15:00:00+00:00,2024-07-22 15:15:00+00:00,2024-07-22 15:15:00+00:00,RS,Short,A,49.89236109735895
4553,2024-07-22 16:30:00+00:00,2024-07-22 16:45:00+00:00,2024-07-22 16:45:00+00:00,RL,Long,A,47.15724991901918
4554,2024-07-22 16:45:00+00:00,2024-07-22 17:00:00+00:00,2024-07-22 17:00:00+00:00,L,Long,A,58.10668070766013
4555,2024-07-23 14:45:00+00:00,2024-07-23 15:00:00+00:00,2024-07-23 15:00:00+00:00,S,Short,B,36.72113238818299
4557,2024-07-24 14:45:00+00:00,2024-07-24 15:00:00+00:00,2024-07-24 15:00:00+00:00,S,Short,B,41.69670889125733
4559,2024-07-25 15:00:00+00:00,2024-07-25 15:15:00+00:00,2024-07-25 15:15:00+00:00,L,Long,A+,85.12677108991839
4560,2024-07-25 19:45:00+00:00,2024-07-25 20:00:00+00:00,2024-07-25 20:00:00+00:00,S,Short,A+,100.0
4563,2024-07-26 16:45:00+00:00,2024-07-26 17:00:00+00:00,2024-07-26 17:00:00+00:00,L,Long,B,43.38109573194153
4564,2024-07-29 15:00:00+00:00,2024-07-29 15:15:00+00:00,2024-07-29 15:15:00+00:00,S,Short,A+,81.67009065871214
4566,2024-07-30 15:00:00+00:00,2024-07-30 15:15:00+00:00,2024-07-30 15:15:00+00:00,S,Short,A+,100.0
4573,2024-08-01 15:00:00+00:00,2024-08-01 15:15:00+00:00,2024-08-01 15:15:00+00:00,S,Short,A+,95.90890646636925
4577,2024-08-02 15:45:00+00:00,2024-08-02 16:00:00+00:00,2024-08-02 16:00:00+00:00,L,Long,A+,69.84569799907017
4579,2024-08-05 15:15:00+00:00,2024-08-05 15:30:00+00:00,2024-08-05 15:30:00+00:00,L,Long,A+,84.89217732029107
4580,2024-08-06 14:45:00+00:00,2024-08-06 15:00:00+00:00,2024-08-06 15:00:00+00:00,L,Long,A+,87.78545398896391
4582,2024-08-06 19:00:00+00:00,2024-08-06 19:15:00+00:00,2024-08-06 19:15:00+00:00,S,Short,A+,100.0
4584,2024-08-07 16:45:00+00:00,2024-08-07 17:00:00+00:00,2024-08-07 17:00:00+00:00,S,Short,A+,67.34660531674585
4588,2024-08-08 17:30:00+00:00,2024-08-08 17:45:00+00:00,2024-08-08 17:45:00+00:00,L,Long,A+,64.16253420443893
4590,2024-08-09 17:15:00+00:00,2024-08-09 17:30:00+00:00,2024-08-09 17:30:00+00:00,L,Long,A+,94.47416919892493
4591,2024-08-09 18:00:00+00:00,2024-08-09 18:15:00+00:00,2024-08-09 18:15:00+00:00,RS,Short,A,49.39604939560368
4592,2024-08-12 16:00:00+00:00,2024-08-12 16:15:00+00:00,2024-08-12 16:15:00+00:00,L,Long,B,44.02901215112923
4595,2024-08-13 17:00:00+00:00,2024-08-13 17:15:00+00:00,2024-08-13 17:15:00+00:00,L,Long,A,49.411555034741546
4597,2024-08-14 15:00:00+00:00,2024-08-14 15:15:00+00:00,2024-08-14 15:15:00+00:00,L,Long,A,61.85788008972487
4598,2024-08-14 16:15:00+00:00,2024-08-14 16:30:00+00:00,2024-08-14 16:30:00+00:00,RS,Short,A+,76.69939309864206
4600,2024-08-14 19:45:00+00:00,2024-08-14 20:00:00+00:00,2024-08-14 20:00:00+00:00,RL,Long,A,49.14533042987247
4603,2024-08-16 15:45:00+00:00,2024-08-16 16:00:00+00:00,2024-08-16 16:00:00+00:00,L,Long,B,40.223277798346494
4607,2024-08-19 15:00:00+00:00,2024-08-19 15:15:00+00:00,2024-08-19 15:15:00+00:00,L,Long,B,38.12542299025966
4613,2024-08-22 15:30:00+00:00,2024-08-22 15:45:00+00:00,2024-08-22 15:45:00+00:00,S,Short,A+,100.0
4615,2024-08-23 16:15:00+00:00,2024-08-23 16:30:00+00:00,2024-08-23 16:30:00+00:00,S,Short,A,47.04514980284899
4620,2024-08-27 15:30:00+00:00,2024-08-27 15:45:00+00:00,2024-08-27 15:45:00+00:00,S,Short,A,52.01085280464868
4621,2024-08-28 14:45:00+00:00,2024-08-28 15:00:00+00:00,2024-08-28 15:00:00+00:00,S,Short,A+,73.66619767020829
4623,2024-08-28 18:00:00+00:00,2024-08-28 18:15:00+00:00,2024-08-28 18:15:00+00:00,S,Short,A,56.07094282375792
4625,2024-08-29 17:00:00+00:00,2024-08-29 17:15:00+00:00,2024-08-29 17:15:00+00:00,RS,Short,A,49.17155918683942
4626,2024-08-29 18:15:00+00:00,2024-08-29 18:30:00+00:00,2024-08-29 18:30:00+00:00,S,Short,A+,87.11823499739447
4627,2024-08-30 15:00:00+00:00,2024-08-30 15:15:00+00:00,2024-08-30 15:15:00+00:00,S,Short,B,39.46168978044367
4628,2024-08-30 17:00:00+00:00,2024-08-30 17:15:00+00:00,2024-08-30 17:15:00+00:00,L,Long,A,55.32573883361375
4631,2024-09-02 14:45:00+00:00,2024-09-02 15:00:00+00:00,2024-09-02 15:00:00+00:00,L,Long,B,41.39223202145123
4632,2024-09-03 14:45:00+00:00,2024-09-03 15:00:00+00:00,2024-09-03 15:00:00+00:00,S,Short,A+,92.24181388168444
4634,2024-09-03 18:15:00+00:00,2024-09-03 18:30:00+00:00,2024-09-03 18:30:00+00:00,S,Short,A,59.211965879762786
4635,2024-09-04 14:45:00+00:00,2024-09-04 15:00:00+00:00,2024-09-04 15:00:00+00:00,L,Long,A+,77.89850550058132
4636,2024-09-04 15:30:00+00:00,2024-09-04 15:45:00+00:00,2024-09-04 15:45:00+00:00,RS,Short,A+,63.206266631171005
4638,2024-09-04 17:30:00+00:00,2024-09-04 17:45:00+00:00,2024-09-04 17:45:00+00:00,RS,Short,B,41.84131525597658
4639,2024-09-05 15:00:00+00:00,2024-09-05 15:15:00+00:00,2024-09-05 15:15:00+00:00,S,Short,A+,86.95650729504418
4641,2024-09-05 17:45:00+00:00,2024-09-05 18:00:00+00:00,2024-09-05 18:00:00+00:00,L,Long,A+,70.45656526520987
4643,2024-09-06 14:45:00+00:00,2024-09-06 15:00:00+00:00,2024-09-06 15:00:00+00:00,S,Short,A+,91.00951985175746
4647,2024-09-09 14:45:00+00:00,2024-09-09 15:00:00+00:00,2024-09-09 15:00:00+00:00,S,Short,A+,88.76044661963776
4648,2024-09-09 15:45:00+00:00,2024-09-09 16:00:00+00:00,2024-09-09 16:00:00+00:00,RL,Long,A+,77.2391372956397
4649,2024-09-09 17:45:00+00:00,2024-09-09 18:00:00+00:00,2024-09-09 18:00:00+00:00,S,Short,A,54.77505602128099
4652,2024-09-10 16:45:00+00:00,2024-09-10 17:00:00+00:00,2024-09-10 17:00:00+00:00,L,Long,A,48.83132907737539
4653,2024-09-10 16:45:00+00:00,2024-09-10 17:00:00+00:00,2024-09-10 17:00:00+00:00,RL,Long,A,48.83132907737539
4654,2024-09-11 14:45:00+00:00,2024-09-11 15:00:00+00:00,2024-09-11 15:00:00+00:00,S,Short,A,46.095927512758095
4655,2024-09-11 18:30:00+00:00,2024-09-11 18:45:00+00:00,2024-09-11 18:45:00+00:00,L,Long,A+,74.38949579153913
4658,2024-09-12 17:00:00+00:00,2024-09-12 17:15:00+00:00,2024-09-12 17:15:00+00:00,L,Long,A,54.72972167731612
4660,2024-09-13 17:00:00+00:00,2024-09-13 17:15:00+00:00,2024-09-13 17:15:00+00:00,L,Long,B,43.02643597947996
4665,2024-09-17 16:45:00+00:00,2024-09-17 17:00:00+00:00,2024-09-17 17:00:00+00:00,S,Short,A,58.26478472477401
4667,2024-09-18 15:45:00+00:00,2024-09-18 16:00:00+00:00,2024-09-18 16:00:00+00:00,S,Short,A,53.58062803062354
4671,2024-09-20 15:00:00+00:00,2024-09-20 15:15:00+00:00,2024-09-20 15:15:00+00:00,S,Short,A+,71.51014101340542
4672,2024-09-20 15:45:00+00:00,2024-09-20 16:00:00+00:00,2024-09-20 16:00:00+00:00,RL,Long,A,49.48512255020868
4673,2024-09-20 19:00:00+00:00,2024-09-20 19:15:00+00:00,2024-09-20 19:15:00+00:00,L,Long,B,44.452399609237645
4678,2024-09-24 15:00:00+00:00,2024-09-24 15:15:00+00:00,2024-09-24 15:15:00+00:00,L,Long,A+,73.38240370286793
4683,2024-09-25 20:15:00+00:00,2024-09-25 20:30:00+00:00,2024-09-25 20:30:00+00:00,L,Long,B,37.64042597928297
4684,2024-09-26 15:00:00+00:00,2024-09-26 15:15:00+00:00,2024-09-26 15:15:00+00:00,S,Short,B,40.7710883657213
4686,2024-09-26 18:15:00+00:00,2024-09-26 18:30:00+00:00,2024-09-26 18:30:00+00:00,L,Long,A,52.99087367198815
4687,2024-09-27 16:00:00+00:00,2024-09-27 16:15:00+00:00,2024-09-27 16:15:00+00:00,S,Short,A,46.830424203229015
4690,2024-09-27 18:15:00+00:00,2024-09-27 18:30:00+00:00,2024-09-27 18:30:00+00:00,RS,Short,A,54.03909341453673
4694,2024-09-30 18:15:00+00:00,2024-09-30 18:30:00+00:00,2024-09-30 18:30:00+00:00,S,Short,A+,73.31367225560223
4698,2024-10-01 17:45:00+00:00,2024-10-01 18:00:00+00:00,2024-10-01 18:00:00+00:00,L,Long,A+,89.24246924115029
4699,2024-10-02 15:15:00+00:00,2024-10-02 15:30:00+00:00,2024-10-02 15:30:00+00:00,L,Long,B,42.898349801969395
4700,2024-10-02 17:00:00+00:00,2024-10-02 17:15:00+00:00,2024-10-02 17:15:00+00:00,S,Short,B,40.7199019555283
